id,domain,gender,age,filename,medium,question_type,truth,claim,filename_other,rating
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,claim,temperature,FALSE,COVID-19 cannot survive in temperatures higher than 25 degrees Celsius.,NA,1
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,claim,uv,FALSE,Exposure to ultra-violet rays can effectively kill the COVID-19 virus once it is inside your body.,NA,1
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,photo,antibiotics,TRUE,Antibiotics cannot effectively treat COVID-19.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/antibiotics/antibiotics_14.png,6
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,photo,breastfeeding,TRUE,It is safe for breastfeeding women to receive the COVID-19 vaccine.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/breastfeeding/breastfeeding_03.png,6
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,photo,drinking,TRUE,COVID-19 cannot be contracted through drinking water.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/drinking/drinking_06.png,6
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,photo,penicillin,TRUE,It is safe for people with a penicillin allergy to have the COVID-19 vaccine.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/penicillin/penicillin_02.png,5
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,photo,prisoners,TRUE,Australian prisoners will be vaccinated against COVID-19.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/prisoners/prisoners_06.png,6
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,photo,children,FALSE,Children who contract COVID-19 cannot become critically ill.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/children/children_05.png,1
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,photo,dna,FALSE,COVID-19 vaccines alter people's DNA.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/dna/dna_06.png,1
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,photo,hydroxychloroquine,FALSE,Studies show hydroxychloroquine has clinical benefits in treating COVID-19.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/hydroxychloroquine/hydroxychloroquine_09.png,1
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,photo,smell,FALSE,Loss of smell and taste are not common symptoms of COVID-19.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/smell/smell_11.png,1
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,photo,water,FALSE,COVID-19 is transmissible through water.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/water/water_03.png,1
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,video,bacteria,TRUE,COVID-19 is caused by a virus not bacteria.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/bacteria.mp4,6
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,video,microwave,TRUE,Microwaving fabric masks cannot kill the coronavirus.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/microwave.mp4,6
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,video,rigor,TRUE,COVID-19 vaccines were rigorously tested.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/rigor.mp4,6
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,video,twice,TRUE,It is possible to get COVID-19 twice.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/twice.mp4,6
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,video,vitamin-c,TRUE,Vitamin C is not an effective treatment for COVID-19.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/vitamin-c.mp4,6
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,video,elderly,FALSE,Only the elderly can become seriously ill from COVID-19.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/elderly.mp4,1
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,video,herd,FALSE,Herd immunity against COVID-19 can be achieved by letting the virus spread through the population.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/herd.mp4,1
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,video,mosquitoes,FALSE,COVID-19 can be transmitted through mosquitoes.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/mosquitoes.mp4,2
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,video,oxygen,FALSE,When masks are worn for a prolonged duration it can cause carbon dioxide intoxication and oxygen deficiency.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/oxygen.mp4,2
43,covid,Male,22,43_kaitlin_exp_v2b_97895255963.txt,video,rate,FALSE,Increasing the rate of COVID-19 testing causes an increase in the number of active cases.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/rate.mp4,1
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,claim,afghan,TRUE,The monetary unit in Afghanistan is the Afghan Afghani.,NA,4
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,claim,denmark,TRUE,Iceland is a part of the Kingdom of Denmark.,NA,1
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,claim,forest,TRUE,Malta is the least densely forested country in Europe.,NA,5
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,claim,poland,TRUE,Apple tart is a classic Polish dessert.,NA,5
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,claim,snake,TRUE,Snakes lack movable eyelids.,NA,1
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,claim,chemical,FALSE,Endothermic reactions release chemical energy.,NA,1
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,claim,curling,FALSE,The stones used in curling are convex on the bottom.,NA,5
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,claim,lawnbowls,FALSE,The stationary ball in lawn bowls is called a cue.,NA,6
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,claim,oysters,FALSE,The Colchester is a popular type of oyster.,NA,3
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,claim,snowboarding,FALSE,Snowboarding is believed to have originated in Europe.,NA,2
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,photo,corn,TRUE,Corn was first domesticated by native peoples of Mexico.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/corn/corn_16.png,5
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,photo,dartboards,TRUE,Dart boards are commonly made of sisal.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/dartboards/dartboards_02.png,4
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,photo,grapes,TRUE,The grape plant is a large berry.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/grapes/grapes_02.png,3
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,photo,mintonette,TRUE,Volleyball was originally called mintonette.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/mintonette/mintonette_03.png,2
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,photo,waterfall,TRUE,The highest waterfall in the world is in Venezuela.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/waterfall/waterfall_10.png,4
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,photo,blindness,FALSE,Night blindness is a symptom of vitamin D deficiency.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/blindness/blindness_08.png,6
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,photo,fishing,FALSE,Spearfishing is the oldest method of recreational fishing.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/fishing/fishing_05.png,5
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,photo,foxhunting,FALSE,In foxhunting the hunter usually wears a green shirt.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/foxhunting/foxhunting_03.png,3
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,photo,marathon,FALSE,The Chicago Marathon is the world’s oldest annual marathon.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/marathon/marathon_17.png,6
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,photo,zulu,FALSE,The Swazi are the single largest ethnic group in South Africa.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/zulu/zulu_02.png,5
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,video,couscous,TRUE,Couscous is a dish from Africa.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/couscous.mp4,6
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,video,lime,TRUE,Most limes have more acid than lemons.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/lime.mp4,5
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,video,longbow,TRUE,The longbow was invented before the crossbow.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/longbow.mp4,6
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,video,otter,TRUE,The otter belongs to the mustelidae family.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/otter.mp4,2
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,video,triathalon,TRUE,Swimming is the first event in a triathlon.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/triathalon.mp4,2
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,video,colorvision,FALSE,Normal colour vision is known as dichromacy.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/colorvision.mp4,2
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,video,mountains,FALSE,The Carpathian Mountains form a high wall between France and Spain.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/mountains.mp4,4
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,video,nile,FALSE,The Nile River flows Northward.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/nile.mp4,2
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,video,urchin,FALSE,The mouth of a sea urchin is on top of its body.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/urchin.mp4,6
43,trivia,Male,22,43_kaitlin_exp_v2a_97895226043.txt,video,vesuvius,FALSE,Vesuvius is an inactive volcano in Italy.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/vesuvius.mp4,4
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,claim,children,TRUE,Children who contract COVID-19 can become critically ill.,NA,2
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,claim,dna,TRUE,COVID-19 vaccines do not alter people's DNA.,NA,5
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,claim,saline,TRUE,Rinsing your nose with saline does not prevent you from contracting COVID-19.,NA,5
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,claim,smell,TRUE,Loss of smell and taste are common symptoms of COVID-19.,NA,5
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,claim,water,TRUE,COVID-19 is not transmissible through water.,NA,4
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,claim,bacteria,FALSE,COVID-19 is caused by bacteria.,NA,1
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,claim,elderly,FALSE,Only the elderly can become seriously ill from COVID-19.,NA,1
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,claim,prisoners,FALSE,Australian prisoners will not be vaccinated against COVID-19.,NA,1
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,claim,rate,FALSE,Increasing the rate of COVID-19 testing causes an increase in the number of active cases.,NA,2
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,claim,vitamin-d,FALSE,Vitamin D supplements can prevent or even treat COVID-19.,NA,2
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,photo,antibiotics,TRUE,Antibiotics cannot effectively treat COVID-19.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/antibiotics/antibiotics_17.png,6
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,photo,breastfeeding,TRUE,It is safe for breastfeeding women to receive the COVID-19 vaccine.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/breastfeeding/breastfeeding_01.png,4
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,photo,cocaine,TRUE,Cocaine is not an effective treatment of the coronavirus.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/cocaine/cocaine_06.png,5
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,photo,mosquitoes,TRUE,COVID-19 cannot be transmitted through mosquitoes.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/mosquitoes/mosquitoes_07.png,3
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,photo,rigor,TRUE,COVID-19 vaccines were rigorously tested.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/rigor/rigor_05.png,5
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,photo,mouthwash,FALSE,Gargling mouthwash can effectively kill the COVID-19 virus in humans.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/mouthwash/mouthwash_03.png,2
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,photo,penicillin,FALSE,It is unsafe for people with a penicillin allergy to have the COVID-19 vaccine.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/penicillin/penicillin_03.png,1
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,photo,steam,FALSE,Steam inhalation can help cure COVID-19.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/steam/steam_05.png,2
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,photo,temperature,FALSE,COVID-19 cannot survive in temperatures higher than 25 degrees Celsius.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/temperature/temperature_05.png,1
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,photo,vitamin-c,FALSE,Vitamin C is an effective treatment for COVID-19.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/vitamin-c/vitamin-c_05.png,4
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,video,hydroxychloroquine,TRUE,Studies show hydroxychloroquine does not have clinical benefits in treating COVID-19.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/hydroxychloroquine.mp4,5
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,video,infertility,TRUE,COVID-19 vaccines cannot cause infertility.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/infertility.mp4,2
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,video,microwave,TRUE,Microwaving fabric masks cannot kill the coronavirus.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/microwave.mp4,5
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,video,oxygen,TRUE,When masks are worn for a prolonged duration it does not cause carbon dioxide intoxication and oxygen deficiency.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/oxygen.mp4,3
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,video,twice,TRUE,It is possible to get COVID-19 twice.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/twice.mp4,5
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,video,drinking,FALSE,COVID-19 can be contracted through drinking water.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/drinking.mp4,1
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,video,herd,FALSE,Herd immunity against COVID-19 can be achieved by letting the virus spread through the population.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/herd.mp4,1
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,video,hiv,FALSE,COVID-19 vaccines cannot make people more susceptible to contracting HIV.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/hiv.mp4,4
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,video,houseflies,FALSE,COVID-19 can be transmitted through houseflies.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/houseflies.mp4,4
44,covid,Female,28,44_kaitlin_exp_v2b_97895238460.txt,video,uv,FALSE,Exposure to ultra-violet rays can effectively kill the COVID-19 virus once it is inside your body.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/uv.mp4,1
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,claim,fishing,TRUE,Fly fishing is the oldest method of recreational fishing.,NA,3
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,claim,forest,TRUE,Malta is the least densely forested country in Europe.,NA,4
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,claim,mountains,TRUE,The Carpathian Mountains form an arc throughout central and Eastern Europe.,NA,3
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,claim,otter,TRUE,The otter belongs to the mustelidae family.,NA,2
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,claim,vesuvius,TRUE,Vesuvius is an active volcano in Italy.,NA,4
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,claim,curling,FALSE,The stones used in curling are convex on the bottom.,NA,4
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,claim,snake,FALSE,Snakes have movable eyelids.,NA,2
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,claim,triathalon,FALSE,Biking is the first event in a triathlon.,NA,4
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,claim,waterfall,FALSE,The highest waterfall in the world is in Argentina.,NA,3
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,claim,zulu,FALSE,The Swazi are the single largest ethnic group in South Africa.,NA,4
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,photo,denmark,TRUE,Iceland is a part of the Kingdom of Denmark.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/denmark/denmark_09.png,4
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,photo,grapes,TRUE,The grape plant is a large berry.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/grapes/grapes_01.png,2
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,photo,longbow,TRUE,The longbow was invented before the crossbow.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/longbow/longbow_05.png,4
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,photo,mintonette,TRUE,Volleyball was originally called mintonette.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/mintonette/mintonette_03.png,2
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,photo,oysters,TRUE,The Rochester is a popular type of oyster.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/oysters/oysters_09.png,4
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,photo,afghan,FALSE,The monetary unit in Afghanistan is the Rupee.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/afghan/afghan_02.png,6
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,photo,chemical,FALSE,Endothermic reactions release chemical energy.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/chemical/chemical_06.png,4
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,photo,dartboards,FALSE,Dart boards are commonly made of cork.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/dartboards/dartboards_05.png,4
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,photo,nile,FALSE,The Nile River flows Northward.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/nile/nile_02.png,4
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,photo,urchin,FALSE,The mouth of a sea urchin is on top of its body.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/urchin/urchin_05.png,4
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,video,colorvision,TRUE,Normal colour vision is known as trichromacy.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/colorvision.mp4,4
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,video,corn,TRUE,Corn was first domesticated by native peoples of Mexico.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/corn.mp4,6
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,video,couscous,TRUE,Couscous is a dish from Africa.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/couscous.mp4,2
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,video,foxhunting,TRUE,In foxhunting the hunter usually wears a red shirt.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/foxhunting.mp4,1
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,video,snowboarding,TRUE,Snowboarding is believed to have originated in Michigan.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/snowboarding.mp4,4
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,video,blindness,FALSE,Night blindness is a symptom of vitamin D deficiency.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/blindness.mp4,2
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,video,lawnbowls,FALSE,The stationary ball in lawn bowls is called a cue.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/lawnbowls.mp4,4
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,video,lime,FALSE,Most lemons have more acid than limes.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/lime.mp4,3
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,video,marathon,FALSE,The Chicago Marathon is the world’s oldest annual marathon.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/marathon.mp4,4
44,trivia,Female,28,44_kaitlin_exp_v2a_97895267569.txt,video,poland,FALSE,Sticky toffee pudding is a classic Polish dessert.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/poland.mp4,3
45,covid,Male,18,45_kaitlin_exp_v2b_97895350205.txt,claim,bacteria,TRUE,COVID-19 is caused by a virus not bacteria.,NA,5
45,covid,Male,18,45_kaitlin_exp_v2b_97895350205.txt,claim,dna,TRUE,COVID-19 vaccines do not alter people's DNA.,NA,4
45,covid,Male,18,45_kaitlin_exp_v2b_97895350205.txt,claim,hiv,TRUE,COVID-19 vaccines can make people more susceptible to contracting HIV.,NA,2
45,covid,Male,18,45_kaitlin_exp_v2b_97895350205.txt,claim,hydroxychloroquine,TRUE,Studies show hydroxychloroquine does not have clinical benefits in treating COVID-19.,NA,4
45,covid,Male,18,45_kaitlin_exp_v2b_97895350205.txt,claim,rigor,TRUE,COVID-19 vaccines were rigorously tested.,NA,5
45,covid,Male,18,45_kaitlin_exp_v2b_97895350205.txt,claim,mosquitoes,FALSE,COVID-19 can be transmitted through mosquitoes.,NA,3
