sample_size,scale,original_n,source,name,value,power,scale2,sd_item,new_sample
150,3,85,Medium Variance,Decile 40,0.9,90,Large Scale,106.429332773164,86.5069207347504
175,1,85,High Variance,Decile 50,0.9,90,Small Scale,0.986551472725802,100.924740857209
190,2,85,High Variance,Decile 50,0.9,90,Medium Scale,12.838471268839,109.575432930684
195,3,85,High Variance,Decile 50,0.9,90,Large Scale,159.428379278152,112.458996955175
115,1,85,Low Variance,Decile 50,0.9,90,Small Scale,0.24716791652081,66.3219725633086
135,2,85,Low Variance,Decile 50,0.933333333333333,90,Medium Scale,3.89004104694167,77.8562286612753
110,3,85,Low Variance,Decile 50,0.9,90,Large Scale,54.2167547735512,63.4384085388169
130,1,85,Medium Variance,Decile 50,0.933333333333333,90,Small Scale,0.394103475842347,74.9726646367836
190,2,85,Medium Variance,Decile 50,0.9,90,Medium Scale,10.3169503472861,109.575432930684
140,3,85,Medium Variance,Decile 50,0.9,90,Large Scale,106.429332773164,80.739792685767
150,1,85,High Variance,Decile 60,0.9,90,Small Scale,0.986551472725802,86.5069207347504
155,2,85,High Variance,Decile 60,0.9,90,Medium Scale,12.838471268839,89.390484759242
150,3,85,High Variance,Decile 60,0.9,90,Large Scale,159.428379278152,86.5069207347504
100,1,85,Low Variance,Decile 60,0.9,90,Small Scale,0.24716791652081,57.6712804898336
115,2,85,Low Variance,Decile 60,0.9,90,Medium Scale,3.89004104694167,66.3219725633086
110,3,85,Low Variance,Decile 60,0.9,90,Large Scale,54.2167547735512,63.4384085388169
110,1,85,Medium Variance,Decile 60,0.933333333333333,90,Small Scale,0.394103475842347,63.4384085388169
155,2,85,Medium Variance,Decile 60,0.9,90,Medium Scale,10.3169503472861,89.390484759242
125,3,85,Medium Variance,Decile 60,0.9,90,Large Scale,106.429332773164,72.089100612292
120,1,85,High Variance,Decile 70,0.9,90,Small Scale,0.986551472725802,69.2055365878003
135,2,85,High Variance,Decile 70,0.933333333333333,90,Medium Scale,12.838471268839,77.8562286612753
125,3,85,High Variance,Decile 70,0.9,90,Large Scale,159.428379278152,72.089100612292
100,1,85,Low Variance,Decile 70,0.933333333333333,90,Small Scale,0.24716791652081,57.6712804898336
100,2,85,Low Variance,Decile 70,0.9,90,Medium Scale,3.89004104694167,57.6712804898336
110,3,85,Low Variance,Decile 70,0.933333333333333,90,Large Scale,54.2167547735512,63.4384085388169
100,1,85,Medium Variance,Decile 70,0.9,90,Small Scale,0.394103475842347,57.6712804898336
135,2,85,Medium Variance,Decile 70,0.9,90,Medium Scale,10.3169503472861,77.8562286612753
115,3,85,Medium Variance,Decile 70,0.9,90,Large Scale,106.429332773164,66.3219725633086
110,1,85,High Variance,Decile 80,0.9,90,Small Scale,0.986551472725802,63.4384085388169
100,2,85,High Variance,Decile 80,0.9,90,Medium Scale,12.838471268839,57.6712804898336
90,3,85,High Variance,Decile 80,0.9,90,Large Scale,159.428379278152,51.9041524408502
100,1,85,Low Variance,Decile 80,0.933333333333333,90,Small Scale,0.24716791652081,57.6712804898336
100,2,85,Low Variance,Decile 80,0.933333333333333,90,Medium Scale,3.89004104694167,57.6712804898336
110,3,85,Low Variance,Decile 80,0.933333333333333,90,Large Scale,54.2167547735512,63.4384085388169
100,1,85,Medium Variance,Decile 80,0.9,90,Small Scale,0.394103475842347,57.6712804898336
95,2,85,Medium Variance,Decile 80,0.9,90,Medium Scale,10.3169503472861,54.7877164653419
100,3,85,Medium Variance,Decile 80,0.9,90,Large Scale,106.429332773164,57.6712804898336
90,1,85,High Variance,Decile 90,0.933333333333333,90,Small Scale,0.986551472725802,51.9041524408502
90,2,85,High Variance,Decile 90,0.9,90,Medium Scale,12.838471268839,51.9041524408502
75,3,85,High Variance,Decile 90,0.9,90,Large Scale,159.428379278152,43.2534603673752
90,1,85,Low Variance,Decile 90,0.9,90,Small Scale,0.24716791652081,51.9041524408502
90,2,85,Low Variance,Decile 90,0.933333333333333,90,Medium Scale,3.89004104694167,51.9041524408502
90,3,85,Low Variance,Decile 90,1,90,Large Scale,54.2167547735512,51.9041524408502
100,1,85,Medium Variance,Decile 90,0.966666666666667,90,Small Scale,0.394103475842347,57.6712804898336
95,2,85,Medium Variance,Decile 90,0.9,90,Medium Scale,10.3169503472861,54.7877164653419
85,3,85,Medium Variance,Decile 90,0.9,90,Large Scale,106.429332773164,49.0205884163585
190,1,90,Low Variance,Decile 0,0.9,90,Small Scale,0.244298632105551,105.961426861882
345,2,90,Low Variance,Decile 0,0.9,90,Medium Scale,3.99069491000675,192.403643512365
215,3,90,Low Variance,Decile 0,0.9,90,Large Scale,49.5603092144004,119.903719870024
320,1,90,Medium Variance,Decile 0,0.9,90,Small Scale,0.417771193788594,178.461350504222
160,1,90,Low Variance,Decile 10,0.9,90,Small Scale,0.244298632105551,89.2306752521112
170,2,90,Low Variance,Decile 10,0.9,90,Medium Scale,3.99069491000675,94.8075924553681
150,3,90,Low Variance,Decile 10,0.9,90,Large Scale,49.5603092144004,83.6537580488543
265,1,90,Medium Variance,Decile 10,0.9,90,Small Scale,0.417771193788594,147.788305886309
495,3,90,Medium Variance,Decile 10,0.9,90,Large Scale,113.104479514924,276.057401561219
340,1,90,High Variance,Decile 20,0.9,90,Small Scale,0.966702344184382,189.615184910736
490,3,90,High Variance,Decile 20,0.9,90,Large Scale,149.636025860562,273.268942959591
155,1,90,Low Variance,Decile 20,0.933333333333333,90,Small Scale,0.244298632105551,86.4422166504827
165,2,90,Low Variance,Decile 20,0.9,90,Medium Scale,3.99069491000675,92.0191338537397
150,3,90,Low Variance,Decile 20,0.933333333333333,90,Large Scale,49.5603092144004,83.6537580488543
235,1,90,Medium Variance,Decile 20,0.933333333333333,90,Small Scale,0.417771193788594,131.057554276538
305,3,90,Medium Variance,Decile 20,0.933333333333333,90,Large Scale,113.104479514924,170.095974699337
300,1,90,High Variance,Decile 30,0.9,90,Small Scale,0.966702344184382,167.307516097709
410,2,90,High Variance,Decile 30,0.9,90,Medium Scale,12.805006480911,228.653605333535
285,3,90,High Variance,Decile 30,0.9,90,Large Scale,149.636025860562,158.942140292823
145,1,90,Low Variance,Decile 30,0.933333333333333,90,Small Scale,0.244298632105551,80.8652994472258
160,2,90,Low Variance,Decile 30,0.9,90,Medium Scale,3.99069491000675,89.2306752521112
150,3,90,Low Variance,Decile 30,0.966666666666667,90,Large Scale,49.5603092144004,83.6537580488543
195,1,90,Medium Variance,Decile 30,0.933333333333333,90,Small Scale,0.417771193788594,108.749885463511
340,2,90,Medium Variance,Decile 30,0.933333333333333,90,Medium Scale,10.6876354082941,189.615184910736
220,3,90,Medium Variance,Decile 30,0.9,90,Large Scale,113.104479514924,122.692178471653
250,1,90,High Variance,Decile 40,0.9,90,Small Scale,0.966702344184382,139.422930081424
315,2,90,High Variance,Decile 40,0.9,90,Medium Scale,12.805006480911,175.672891902594
230,3,90,High Variance,Decile 40,0.9,90,Large Scale,149.636025860562,128.26909567491
145,1,90,Low Variance,Decile 40,0.966666666666667,90,Small Scale,0.244298632105551,80.8652994472258
140,2,90,Low Variance,Decile 40,0.9,90,Medium Scale,3.99069491000675,78.0768408455973
150,3,90,Low Variance,Decile 40,0.966666666666667,90,Large Scale,49.5603092144004,83.6537580488543
175,1,90,Medium Variance,Decile 40,0.9,90,Small Scale,0.417771193788594,97.5960510569966
270,2,90,Medium Variance,Decile 40,0.9,90,Medium Scale,10.6876354082941,150.576764487938
195,3,90,Medium Variance,Decile 40,0.9,90,Large Scale,113.104479514924,108.749885463511
160,1,90,High Variance,Decile 50,0.9,90,Small Scale,0.966702344184382,89.2306752521112
195,2,90,High Variance,Decile 50,0.9,90,Medium Scale,12.805006480911,108.749885463511
175,3,90,High Variance,Decile 50,0.933333333333333,90,Large Scale,149.636025860562,97.5960510569966
130,1,90,Low Variance,Decile 50,0.9,90,Small Scale,0.244298632105551,72.4999236423404
140,2,90,Low Variance,Decile 50,0.933333333333333,90,Medium Scale,3.99069491000675,78.0768408455973
130,3,90,Low Variance,Decile 50,0.9,90,Large Scale,49.5603092144004,72.4999236423404
170,1,90,Medium Variance,Decile 50,0.9,90,Small Scale,0.417771193788594,94.8075924553681
210,2,90,Medium Variance,Decile 50,0.9,90,Medium Scale,10.6876354082941,117.115261268396
155,3,90,Medium Variance,Decile 50,0.9,90,Large Scale,113.104479514924,86.4422166504827
150,1,90,High Variance,Decile 60,0.933333333333333,90,Small Scale,0.966702344184382,83.6537580488543
150,2,90,High Variance,Decile 60,0.9,90,Medium Scale,12.805006480911,83.6537580488543
140,3,90,High Variance,Decile 60,0.933333333333333,90,Large Scale,149.636025860562,78.0768408455973
120,1,90,Low Variance,Decile 60,0.933333333333333,90,Small Scale,0.244298632105551,66.9230064390834
115,2,90,Low Variance,Decile 60,0.9,90,Medium Scale,3.99069491000675,64.1345478374549
125,3,90,Low Variance,Decile 60,0.9,90,Large Scale,49.5603092144004,69.7114650407119
140,1,90,Medium Variance,Decile 60,0.933333333333333,90,Small Scale,0.417771193788594,78.0768408455973
180,2,90,Medium Variance,Decile 60,0.9,90,Medium Scale,10.6876354082941,100.384509658625
135,3,90,Medium Variance,Decile 60,0.933333333333333,90,Large Scale,113.104479514924,75.2883822439688
135,1,90,High Variance,Decile 70,0.933333333333333,90,Small Scale,0.966702344184382,75.2883822439688
120,2,90,High Variance,Decile 70,0.933333333333333,90,Medium Scale,12.805006480911,66.9230064390834
130,3,90,High Variance,Decile 70,0.9,90,Large Scale,149.636025860562,72.4999236423404
100,1,90,Low Variance,Decile 70,0.933333333333333,90,Small Scale,0.244298632105551,55.7691720325695
105,2,90,Low Variance,Decile 70,0.9,90,Medium Scale,3.99069491000675,58.557630634198
105,3,90,Low Variance,Decile 70,0.9,90,Large Scale,49.5603092144004,58.557630634198
130,1,90,Medium Variance,Decile 70,0.966666666666667,90,Small Scale,0.417771193788594,72.4999236423404
160,2,90,Medium Variance,Decile 70,0.9,90,Medium Scale,10.6876354082941,89.2306752521112
125,3,90,Medium Variance,Decile 70,0.9,90,Large Scale,113.104479514924,69.7114650407119
95,1,90,High Variance,Decile 80,0.9,90,Small Scale,0.966702344184382,52.980713430941
100,2,90,High Variance,Decile 80,0.966666666666667,90,Medium Scale,12.805006480911,55.7691720325695
100,3,90,High Variance,Decile 80,0.933333333333333,90,Large Scale,149.636025860562,55.7691720325695
95,1,90,Low Variance,Decile 80,0.966666666666667,90,Small Scale,0.244298632105551,52.980713430941
100,2,90,Low Variance,Decile 80,0.966666666666667,90,Medium Scale,3.99069491000675,55.7691720325695
105,3,90,Low Variance,Decile 80,0.933333333333333,90,Large Scale,49.5603092144004,58.557630634198
100,1,90,Medium Variance,Decile 80,1,90,Small Scale,0.417771193788594,55.7691720325695
145,2,90,Medium Variance,Decile 80,0.9,90,Medium Scale,10.6876354082941,80.8652994472258
110,3,90,Medium Variance,Decile 80,0.933333333333333,90,Large Scale,113.104479514924,61.3460892358265
85,1,90,High Variance,Decile 90,0.9,90,Small Scale,0.966702344184382,47.4037962276841
90,2,90,High Variance,Decile 90,0.9,90,Medium Scale,12.805006480911,50.1922548293126
90,3,90,High Variance,Decile 90,0.9,90,Large Scale,149.636025860562,50.1922548293126
95,1,90,Low Variance,Decile 90,0.966666666666667,90,Small Scale,0.244298632105551,52.980713430941
90,2,90,Low Variance,Decile 90,0.9,90,Medium Scale,3.99069491000675,50.1922548293126
85,3,90,Low Variance,Decile 90,0.9,90,Large Scale,49.5603092144004,47.4037962276841
85,1,90,Medium Variance,Decile 90,0.9,90,Small Scale,0.417771193788594,47.4037962276841
70,2,90,Medium Variance,Decile 90,0.933333333333333,90,Medium Scale,10.6876354082941,39.0384204227987
95,3,90,Medium Variance,Decile 90,0.933333333333333,90,Large Scale,113.104479514924,52.980713430941
185,1,95,Low Variance,Decile 0,0.9,90,Small Scale,0.21191360137032,99.8992579381165
350,2,95,Low Variance,Decile 0,0.9,90,Medium Scale,4.73313757439605,188.998596099139
260,3,95,Low Variance,Decile 0,0.9,90,Large Scale,52.2823629368537,140.398957102218
465,1,95,Medium Variance,Decile 0,0.933333333333333,90,Small Scale,0.453264803846127,251.098134817428
155,1,95,Low Variance,Decile 10,0.933333333333333,90,Small Scale,0.21191360137032,83.699378272476
205,2,95,Low Variance,Decile 10,0.9,90,Medium Scale,4.73313757439605,110.69917771521
185,3,95,Low Variance,Decile 10,0.9,90,Large Scale,52.2823629368537,99.8992579381165
310,1,95,Medium Variance,Decile 10,0.9,90,Small Scale,0.453264803846127,167.398756544952
470,3,95,Medium Variance,Decile 10,0.9,90,Large Scale,109.710229531193,253.798114761701
370,1,95,High Variance,Decile 20,0.9,90,Small Scale,0.949498810893,199.798515876233
145,1,95,Low Variance,Decile 20,0.9,90,Small Scale,0.21191360137032,78.2994183839291
195,2,95,Low Variance,Decile 20,0.9,90,Medium Scale,4.73313757439605,105.299217826663
150,3,95,Low Variance,Decile 20,0.9,90,Large Scale,52.2823629368537,80.9993983282025
230,1,95,Medium Variance,Decile 20,0.9,90,Small Scale,0.453264803846127,124.199077436577
500,2,95,Medium Variance,Decile 20,0.9,90,Medium Scale,9.62751794472477,269.997994427342
290,3,95,Medium Variance,Decile 20,0.9,90,Large Scale,109.710229531193,156.598836767858
310,1,95,High Variance,Decile 30,0.9,90,Small Scale,0.949498810893,167.398756544952
440,2,95,High Variance,Decile 30,0.9,90,Medium Scale,12.1123284067561,237.598235096061
365,3,95,High Variance,Decile 30,0.9,90,Large Scale,147.448511056641,197.098535931959
140,1,95,Low Variance,Decile 30,0.9,90,Small Scale,0.21191360137032,75.5994384396557
160,2,95,Low Variance,Decile 30,0.9,90,Medium Scale,4.73313757439605,86.3993582167494
130,3,95,Low Variance,Decile 30,0.9,90,Large Scale,52.2823629368537,70.1994785511089
210,1,95,Medium Variance,Decile 30,0.9,90,Small Scale,0.453264803846127,113.399157659484
340,2,95,Medium Variance,Decile 30,0.9,90,Medium Scale,9.62751794472477,183.598636210592
230,3,95,Medium Variance,Decile 30,0.9,90,Large Scale,109.710229531193,124.199077436577
270,1,95,High Variance,Decile 40,0.9,90,Small Scale,0.949498810893,145.798916990765
330,2,95,High Variance,Decile 40,0.9,90,Medium Scale,12.1123284067561,178.198676322046
215,3,95,High Variance,Decile 40,0.9,90,Large Scale,147.448511056641,116.099137603757
125,1,95,Low Variance,Decile 40,0.9,90,Small Scale,0.21191360137032,67.4994986068354
160,2,95,Low Variance,Decile 40,0.9,90,Medium Scale,4.73313757439605,86.3993582167494
130,3,95,Low Variance,Decile 40,0.933333333333333,90,Large Scale,52.2823629368537,70.1994785511089
190,1,95,Medium Variance,Decile 40,0.933333333333333,90,Small Scale,0.453264803846127,102.59923788239
275,2,95,Medium Variance,Decile 40,0.9,90,Medium Scale,9.62751794472477,148.498896935038
175,3,95,Medium Variance,Decile 40,0.9,90,Large Scale,109.710229531193,94.4992980495696
210,1,95,High Variance,Decile 50,0.9,90,Small Scale,0.949498810893,113.399157659484
245,2,95,High Variance,Decile 50,0.933333333333333,90,Medium Scale,12.1123284067561,132.299017269397
200,3,95,High Variance,Decile 50,0.9,90,Large Scale,147.448511056641,107.999197770937
125,1,95,Low Variance,Decile 50,0.9,90,Small Scale,0.21191360137032,67.4994986068354
155,2,95,Low Variance,Decile 50,0.933333333333333,90,Medium Scale,4.73313757439605,83.699378272476
130,3,95,Low Variance,Decile 50,0.933333333333333,90,Large Scale,52.2823629368537,70.1994785511089
160,1,95,Medium Variance,Decile 50,0.9,90,Small Scale,0.453264803846127,86.3993582167494
210,2,95,Medium Variance,Decile 50,0.933333333333333,90,Medium Scale,9.62751794472477,113.399157659484
170,3,95,Medium Variance,Decile 50,0.9,90,Large Scale,109.710229531193,91.7993181052962
170,1,95,High Variance,Decile 60,0.9,90,Small Scale,0.949498810893,91.7993181052962
180,2,95,High Variance,Decile 60,0.9,90,Medium Scale,12.1123284067561,97.199277993843
160,3,95,High Variance,Decile 60,0.9,90,Large Scale,147.448511056641,86.3993582167494
115,1,95,Low Variance,Decile 60,0.9,90,Small Scale,0.21191360137032,62.0995387182886
135,2,95,Low Variance,Decile 60,0.9,90,Medium Scale,4.73313757439605,72.8994584953823
120,3,95,Low Variance,Decile 60,0.9,90,Large Scale,52.2823629368537,64.799518662562
160,1,95,Medium Variance,Decile 60,0.9,90,Small Scale,0.453264803846127,86.3993582167494
155,2,95,Medium Variance,Decile 60,0.9,90,Medium Scale,9.62751794472477,83.699378272476
155,3,95,Medium Variance,Decile 60,0.9,90,Large Scale,109.710229531193,83.699378272476
135,1,95,High Variance,Decile 70,0.9,90,Small Scale,0.949498810893,72.8994584953823
160,2,95,High Variance,Decile 70,0.9,90,Medium Scale,12.1123284067561,86.3993582167494
130,3,95,High Variance,Decile 70,0.9,90,Large Scale,147.448511056641,70.1994785511089
115,1,95,Low Variance,Decile 70,0.933333333333333,90,Small Scale,0.21191360137032,62.0995387182886
115,2,95,Low Variance,Decile 70,0.933333333333333,90,Medium Scale,4.73313757439605,62.0995387182886
105,3,95,Low Variance,Decile 70,0.9,90,Large Scale,52.2823629368537,56.6995788297418
120,1,95,Medium Variance,Decile 70,0.9,90,Small Scale,0.453264803846127,64.799518662562
110,2,95,Medium Variance,Decile 70,0.9,90,Medium Scale,9.62751794472477,59.3995587740152
140,3,95,Medium Variance,Decile 70,0.9,90,Large Scale,109.710229531193,75.5994384396557
135,1,95,High Variance,Decile 80,0.9,90,Small Scale,0.949498810893,72.8994584953823
105,2,95,High Variance,Decile 80,0.966666666666667,90,Medium Scale,12.1123284067561,56.6995788297418
120,3,95,High Variance,Decile 80,0.933333333333333,90,Large Scale,147.448511056641,64.799518662562
115,1,95,Low Variance,Decile 80,1,90,Small Scale,0.21191360137032,62.0995387182886
115,2,95,Low Variance,Decile 80,0.933333333333333,90,Medium Scale,4.73313757439605,62.0995387182886
105,3,95,Low Variance,Decile 80,0.933333333333333,90,Large Scale,52.2823629368537,56.6995788297418
110,1,95,Medium Variance,Decile 80,0.9,90,Small Scale,0.453264803846127,59.3995587740152
110,2,95,Medium Variance,Decile 80,0.9,90,Medium Scale,9.62751794472477,59.3995587740152
110,3,95,Medium Variance,Decile 80,0.9,90,Large Scale,109.710229531193,59.3995587740152
85,1,95,High Variance,Decile 90,0.9,90,Small Scale,0.949498810893,45.8996590526481
105,2,95,High Variance,Decile 90,0.966666666666667,90,Medium Scale,12.1123284067561,56.6995788297418
90,3,95,High Variance,Decile 90,0.9,90,Large Scale,147.448511056641,48.5996389969215
95,1,95,Low Variance,Decile 90,0.9,90,Small Scale,0.21191360137032,51.2996189411949
90,2,95,Low Variance,Decile 90,0.9,90,Medium Scale,4.73313757439605,48.5996389969215
105,3,95,Low Variance,Decile 90,0.933333333333333,90,Large Scale,52.2823629368537,56.6995788297418
95,1,95,Medium Variance,Decile 90,0.933333333333333,90,Small Scale,0.453264803846127,51.2996189411949
100,2,95,Medium Variance,Decile 90,0.9,90,Medium Scale,9.62751794472477,53.9995988854684
95,3,95,Medium Variance,Decile 90,0.9,90,Large Scale,109.710229531193,51.2996189411949
215,1,100,Low Variance,Decile 0,0.9,90,Small Scale,0.198653713445705,112.550376898602
320,2,100,Low Variance,Decile 0,0.933333333333333,90,Medium Scale,4.05326754549706,167.516840035128
245,3,100,Low Variance,Decile 0,0.966666666666667,90,Large Scale,51.3470536946803,128.255080651895
340,1,100,Medium Variance,Decile 0,0.9,90,Small Scale,0.402381291901505,177.986642537324
160,1,100,Low Variance,Decile 10,0.933333333333333,90,Small Scale,0.198653713445705,83.7584200175641
195,2,100,Low Variance,Decile 10,0.9,90,Medium Scale,4.05326754549706,102.080574396406
190,3,100,Low Variance,Decile 10,0.933333333333333,90,Large Scale,51.3470536946803,99.4631237708574
255,1,100,Medium Variance,Decile 10,0.933333333333333,90,Small Scale,0.402381291901505,133.489981902993
395,3,100,Medium Variance,Decile 10,0.9,90,Large Scale,102.22193647462,206.778599418361
445,1,100,High Variance,Decile 20,0.9,90,Small Scale,0.928918788039744,232.95310567385
160,1,100,Low Variance,Decile 20,0.933333333333333,90,Small Scale,0.198653713445705,83.7584200175641
190,2,100,Low Variance,Decile 20,0.9,90,Medium Scale,4.05326754549706,99.4631237708574
190,3,100,Low Variance,Decile 20,0.933333333333333,90,Large Scale,51.3470536946803,99.4631237708574
235,1,100,Medium Variance,Decile 20,0.9,90,Small Scale,0.402381291901505,123.020179400797
315,3,100,Medium Variance,Decile 20,0.9,90,Large Scale,102.22193647462,164.899389409579
340,1,100,High Variance,Decile 30,0.9,90,Small Scale,0.928918788039744,177.986642537324
325,3,100,High Variance,Decile 30,0.9,90,Large Scale,147.700376158572,170.134290660677
145,1,100,Low Variance,Decile 30,0.933333333333333,90,Small Scale,0.198653713445705,75.9060681409175
175,2,100,Low Variance,Decile 30,0.9,90,Medium Scale,4.05326754549706,91.6107718942107
160,3,100,Low Variance,Decile 30,0.966666666666667,90,Large Scale,51.3470536946803,83.7584200175641
190,1,100,Medium Variance,Decile 30,0.9,90,Small Scale,0.402381291901505,99.4631237708574
325,2,100,Medium Variance,Decile 30,0.9,90,Medium Scale,10.114717855039,170.134290660677
225,3,100,Medium Variance,Decile 30,0.9,90,Large Scale,102.22193647462,117.7852781497
270,1,100,High Variance,Decile 40,0.9,90,Small Scale,0.928918788039744,141.342333779639
310,2,100,High Variance,Decile 40,0.9,90,Medium Scale,12.416651499382,162.28193878403
270,3,100,High Variance,Decile 40,0.9,90,Large Scale,147.700376158572,141.342333779639
140,1,100,Low Variance,Decile 40,0.933333333333333,90,Small Scale,0.198653713445705,73.2886175153686
150,2,100,Low Variance,Decile 40,0.933333333333333,90,Medium Scale,4.05326754549706,78.5235187664664
135,3,100,Low Variance,Decile 40,0.933333333333333,90,Large Scale,51.3470536946803,70.6711668898197
175,1,100,Medium Variance,Decile 40,0.9,90,Small Scale,0.402381291901505,91.6107718942107
250,2,100,Medium Variance,Decile 40,0.9,90,Medium Scale,10.114717855039,130.872531277444
190,3,100,Medium Variance,Decile 40,0.9,90,Large Scale,102.22193647462,99.4631237708574
215,1,100,High Variance,Decile 50,0.9,90,Small Scale,0.928918788039744,112.550376898602
220,2,100,High Variance,Decile 50,0.9,90,Medium Scale,12.416651499382,115.167827524151
185,3,100,High Variance,Decile 50,0.933333333333333,90,Large Scale,147.700376158572,96.8456731453085
140,1,100,Low Variance,Decile 50,0.933333333333333,90,Small Scale,0.198653713445705,73.2886175153686
150,2,100,Low Variance,Decile 50,0.933333333333333,90,Medium Scale,4.05326754549706,78.5235187664664
135,3,100,Low Variance,Decile 50,0.933333333333333,90,Large Scale,51.3470536946803,70.6711668898197
175,1,100,Medium Variance,Decile 50,0.9,90,Small Scale,0.402381291901505,91.6107718942107
220,2,100,Medium Variance,Decile 50,0.9,90,Medium Scale,10.114717855039,115.167827524151
170,3,100,Medium Variance,Decile 50,0.9,90,Large Scale,102.22193647462,88.9933212686619
145,1,100,High Variance,Decile 60,0.9,90,Small Scale,0.928918788039744,75.9060681409175
190,2,100,High Variance,Decile 60,0.9,90,Medium Scale,12.416651499382,99.4631237708574
140,3,100,High Variance,Decile 60,0.933333333333333,90,Large Scale,147.700376158572,73.2886175153686
125,1,100,Low Variance,Decile 60,0.933333333333333,90,Small Scale,0.198653713445705,65.436265638722
140,2,100,Low Variance,Decile 60,0.9,90,Medium Scale,4.05326754549706,73.2886175153686
125,3,100,Low Variance,Decile 60,0.9,90,Large Scale,51.3470536946803,65.436265638722
165,1,100,Medium Variance,Decile 60,0.9,90,Small Scale,0.402381291901505,86.375870643113
200,2,100,Medium Variance,Decile 60,0.933333333333333,90,Medium Scale,10.114717855039,104.698025021955
130,3,100,Medium Variance,Decile 60,0.9,90,Large Scale,102.22193647462,68.0537162642708
125,1,100,High Variance,Decile 70,0.9,90,Small Scale,0.928918788039744,65.436265638722
140,2,100,High Variance,Decile 70,0.9,90,Medium Scale,12.416651499382,73.2886175153686
120,3,100,High Variance,Decile 70,0.9,90,Large Scale,147.700376158572,62.8188150131731
125,1,100,Low Variance,Decile 70,0.933333333333333,90,Small Scale,0.198653713445705,65.436265638722
125,2,100,Low Variance,Decile 70,0.9,90,Medium Scale,4.05326754549706,65.436265638722
110,3,100,Low Variance,Decile 70,0.9,90,Large Scale,51.3470536946803,57.5839137620753
135,1,100,Medium Variance,Decile 70,0.9,90,Small Scale,0.402381291901505,70.6711668898197
165,2,100,Medium Variance,Decile 70,0.933333333333333,90,Medium Scale,10.114717855039,86.375870643113
130,3,100,Medium Variance,Decile 70,0.9,90,Large Scale,102.22193647462,68.0537162642708
125,1,100,High Variance,Decile 80,0.9,90,Small Scale,0.928918788039744,65.436265638722
100,2,100,High Variance,Decile 80,0.9,90,Medium Scale,12.416651499382,52.3490125109776
120,3,100,High Variance,Decile 80,0.966666666666667,90,Large Scale,147.700376158572,62.8188150131731
115,1,100,Low Variance,Decile 80,0.9,90,Small Scale,0.198653713445705,60.2013643876242
105,2,100,Low Variance,Decile 80,0.9,90,Medium Scale,4.05326754549706,54.9664631365264
110,3,100,Low Variance,Decile 80,0.9,90,Large Scale,51.3470536946803,57.5839137620753
130,1,100,Medium Variance,Decile 80,0.9,90,Small Scale,0.402381291901505,68.0537162642708
105,2,100,Medium Variance,Decile 80,0.9,90,Medium Scale,10.114717855039,54.9664631365264
120,3,100,Medium Variance,Decile 80,0.9,90,Large Scale,102.22193647462,62.8188150131731
90,1,100,High Variance,Decile 90,0.9,90,Small Scale,0.928918788039744,47.1141112598798
90,2,100,High Variance,Decile 90,0.9,90,Medium Scale,12.416651499382,47.1141112598798
100,3,100,High Variance,Decile 90,0.9,90,Large Scale,147.700376158572,52.3490125109776
105,1,100,Low Variance,Decile 90,0.933333333333333,90,Small Scale,0.198653713445705,54.9664631365264
95,2,100,Low Variance,Decile 90,0.933333333333333,90,Medium Scale,4.05326754549706,49.7315618854287
105,3,100,Low Variance,Decile 90,0.9,90,Large Scale,51.3470536946803,54.9664631365264
95,1,100,Medium Variance,Decile 90,0.9,90,Small Scale,0.402381291901505,49.7315618854287
90,2,100,Medium Variance,Decile 90,0.933333333333333,90,Medium Scale,10.114717855039,47.1141112598798
100,3,100,Medium Variance,Decile 90,0.933333333333333,90,Large Scale,102.22193647462,52.3490125109776
460,1,20,High Variance,Decile 0,0.966666666666667,95,Small Scale,0.934528892365487,460
70,1,20,Low Variance,Decile 0,0.966666666666667,95,Small Scale,0.289316170594341,70
125,2,20,Low Variance,Decile 0,0.966666666666667,95,Medium Scale,6.20596315956708,125
120,3,20,Low Variance,Decile 0,0.966666666666667,95,Large Scale,86.9954700892336,120
120,1,20,Medium Variance,Decile 0,0.966666666666667,95,Small Scale,0.467834320353414,120
250,3,20,Medium Variance,Decile 0,0.966666666666667,95,Large Scale,122.959157745714,250
220,1,20,High Variance,Decile 10,0.966666666666667,95,Small Scale,0.934528892365487,220
300,2,20,High Variance,Decile 10,0.966666666666667,95,Medium Scale,12.5330879824727,300
225,3,20,High Variance,Decile 10,0.966666666666667,95,Large Scale,153.043465250233,225
45,1,20,Low Variance,Decile 10,1,95,Small Scale,0.289316170594341,45
95,2,20,Low Variance,Decile 10,0.966666666666667,95,Medium Scale,6.20596315956708,95
75,3,20,Low Variance,Decile 10,0.966666666666667,95,Large Scale,86.9954700892336,75
75,1,20,Medium Variance,Decile 10,0.966666666666667,95,Small Scale,0.467834320353414,75
235,2,20,Medium Variance,Decile 10,0.966666666666667,95,Medium Scale,12.3121945166107,235
150,3,20,Medium Variance,Decile 10,0.966666666666667,95,Large Scale,122.959157745714,150
95,1,20,High Variance,Decile 20,0.966666666666667,95,Small Scale,0.934528892365487,95
140,2,20,High Variance,Decile 20,0.966666666666667,95,Medium Scale,12.5330879824727,140
130,3,20,High Variance,Decile 20,0.966666666666667,95,Large Scale,153.043465250233,130
