scale,original_n,source,name,power,scale2,sample_size,value,sd_item
2,60,High Variance,Decile 20,80,Medium Scale,484.444444444445,0.80862962962963,15.3841764708154
2,60,High Variance,Decile 20,85,Medium Scale,606.422222222222,0.869777777777778,15.3841764708154
2,60,High Variance,Decile 20,90,Medium Scale,691.555555555556,0.903592592592593,15.3841764708154
2,60,High Variance,Decile 20,95,Medium Scale,1030.95555555556,0.967148148148148,15.3841764708154
2,60,High Variance,Decile 30,80,Medium Scale,271.244444444445,0.811962962962963,15.3841764708154
2,60,High Variance,Decile 30,85,Medium Scale,329.555555555556,0.872518518518519,15.3841764708154
2,60,High Variance,Decile 30,90,Medium Scale,370.733333333333,0.905962962962963,15.3841764708154
2,60,High Variance,Decile 30,95,Medium Scale,561.488888888889,0.967851851851852,15.3841764708154
2,60,High Variance,Decile 40,80,Medium Scale,189.933333333333,0.817740740740741,15.3841764708154
2,60,High Variance,Decile 40,85,Medium Scale,231.422222222222,0.875814814814815,15.3841764708154
2,60,High Variance,Decile 40,90,Medium Scale,260.222222222222,0.907703703703704,15.3841764708154
2,60,High Variance,Decile 40,95,Medium Scale,388.555555555556,0.968888888888889,15.3841764708154
2,60,High Variance,Decile 50,80,Medium Scale,153.866666666667,0.821555555555556,15.3841764708154
2,60,High Variance,Decile 50,85,Medium Scale,187.333333333333,0.878222222222222,15.3841764708154
2,60,High Variance,Decile 50,90,Medium Scale,210.2,0.909185185185185,15.3841764708154
2,60,High Variance,Decile 50,95,Medium Scale,313.066666666667,0.968814814814815,15.3841764708154
2,60,High Variance,Decile 60,80,Medium Scale,112.8,0.830962962962963,15.3841764708154
2,60,High Variance,Decile 60,85,Medium Scale,135.622222222222,0.882259259259259,15.3841764708154
2,60,High Variance,Decile 60,90,Medium Scale,153.044444444444,0.912555555555556,15.3841764708154
2,60,High Variance,Decile 60,95,Medium Scale,224,0.969925925925926,15.3841764708154
2,60,High Variance,Decile 70,80,Medium Scale,82.1777777777778,0.838851851851852,15.3841764708154
2,60,High Variance,Decile 70,85,Medium Scale,97.8222222222222,0.889074074074074,15.3841764708154
2,60,High Variance,Decile 70,90,Medium Scale,109.622222222222,0.915555555555556,15.3841764708154
2,60,High Variance,Decile 70,95,Medium Scale,161.622222222222,0.97137037037037,15.3841764708154
2,60,High Variance,Decile 80,80,Medium Scale,68.1111111111111,0.842296296296296,15.3841764708154
2,60,High Variance,Decile 80,85,Medium Scale,82.3333333333333,0.895444444444444,15.3841764708154
2,60,High Variance,Decile 80,90,Medium Scale,91.0222222222222,0.919074074074074,15.3841764708154
2,60,High Variance,Decile 80,95,Medium Scale,132.044444444444,0.972037037037037,15.3841764708154
2,60,High Variance,Decile 90,80,Medium Scale,52.7777777777778,0.861814814814815,15.3841764708154
2,60,High Variance,Decile 90,85,Medium Scale,61.1777777777778,0.899185185185185,15.3841764708154
2,60,High Variance,Decile 90,90,Medium Scale,67.4,0.921518518518518,15.3841764708154
2,60,High Variance,Decile 90,95,Medium Scale,97.7111111111111,0.973592592592593,15.3841764708154
2,60,Low Variance,Decile 0,80,Medium Scale,185.733333333333,0.844518518518519,4.22187532674981
2,60,Low Variance,Decile 0,85,Medium Scale,200.066666666667,0.896148148148148,4.22187532674981
2,60,Low Variance,Decile 0,90,Medium Scale,210.177777777778,0.923037037037037,4.22187532674981
2,60,Low Variance,Decile 0,95,Medium Scale,244.422222222222,0.975296296296296,4.22187532674981
2,60,Low Variance,Decile 10,80,Medium Scale,130.666666666667,0.855,4.22187532674981
2,60,Low Variance,Decile 10,85,Medium Scale,141.311111111111,0.905777777777778,4.22187532674981
2,60,Low Variance,Decile 10,90,Medium Scale,148.266666666667,0.93037037037037,4.22187532674981
2,60,Low Variance,Decile 10,95,Medium Scale,170.755555555556,0.977444444444444,4.22187532674981
2,60,Low Variance,Decile 20,80,Medium Scale,114.666666666667,0.863148148148148,4.22187532674981
2,60,Low Variance,Decile 20,85,Medium Scale,123.755555555556,0.906740740740741,4.22187532674981
2,60,Low Variance,Decile 20,90,Medium Scale,130.177777777778,0.931962962962963,4.22187532674981
2,60,Low Variance,Decile 20,95,Medium Scale,150.422222222222,0.978814814814815,4.22187532674981
2,60,Low Variance,Decile 30,80,Medium Scale,106.844444444444,0.866222222222222,4.22187532674981
2,60,Low Variance,Decile 30,85,Medium Scale,115.466666666667,0.910851851851852,4.22187532674981
2,60,Low Variance,Decile 30,90,Medium Scale,121.444444444444,0.933703703703704,4.22187532674981
2,60,Low Variance,Decile 30,95,Medium Scale,140.177777777778,0.979555555555556,4.22187532674981
2,60,Low Variance,Decile 40,80,Medium Scale,95.4444444444444,0.87537037037037,4.22187532674981
2,60,Low Variance,Decile 40,85,Medium Scale,102.888888888889,0.916925925925926,4.22187532674981
2,60,Low Variance,Decile 40,90,Medium Scale,107.4,0.936259259259259,4.22187532674981
2,60,Low Variance,Decile 40,95,Medium Scale,125.022222222222,0.980518518518519,4.22187532674981
2,60,Low Variance,Decile 50,80,Medium Scale,85.8222222222222,0.867962962962963,4.22187532674981
2,60,Low Variance,Decile 50,85,Medium Scale,94.1333333333333,0.920333333333333,4.22187532674981
2,60,Low Variance,Decile 50,90,Medium Scale,99.0444444444445,0.940703703703704,4.22187532674981
2,60,Low Variance,Decile 50,95,Medium Scale,113.733333333333,0.981074074074074,4.22187532674981
2,60,Low Variance,Decile 60,80,Medium Scale,81.0444444444445,0.881555555555556,4.22187532674981
2,60,Low Variance,Decile 60,85,Medium Scale,86.5555555555556,0.917222222222222,4.22187532674981
2,60,Low Variance,Decile 60,90,Medium Scale,91.6444444444445,0.940518518518519,4.22187532674981
2,60,Low Variance,Decile 60,95,Medium Scale,105.777777777778,0.981,4.22187532674981
2,60,Low Variance,Decile 70,80,Medium Scale,78.2444444444445,0.908555555555555,4.22187532674981
2,60,Low Variance,Decile 70,85,Medium Scale,80.5333333333333,0.92262962962963,4.22187532674981
2,60,Low Variance,Decile 70,90,Medium Scale,83.5111111111111,0.93862962962963,4.22187532674981
2,60,Low Variance,Decile 70,95,Medium Scale,98.6,0.982777777777778,4.22187532674981
2,60,Low Variance,Decile 80,80,Medium Scale,68.7555555555556,0.884333333333333,4.22187532674981
2,60,Low Variance,Decile 80,85,Medium Scale,76.8888888888889,0.938851851851852,4.22187532674981
2,60,Low Variance,Decile 80,90,Medium Scale,79.2666666666667,0.949888888888889,4.22187532674981
2,60,Low Variance,Decile 80,95,Medium Scale,90.0222222222222,0.983,4.22187532674981
2,60,Low Variance,Decile 90,80,Medium Scale,60.2444444444445,0.885962962962963,4.22187532674981
2,60,Low Variance,Decile 90,85,Medium Scale,64.5333333333333,0.919444444444444,4.22187532674981
2,60,Low Variance,Decile 90,90,Medium Scale,69.6222222222222,0.94762962962963,4.22187532674981
2,60,Low Variance,Decile 90,95,Medium Scale,81.1777777777778,0.985851851851852,4.22187532674981
2,60,Medium Variance,Decile 0,80,Medium Scale,349.5,0.811722222222222,7.94349965585739
2,60,Medium Variance,Decile 0,85,Medium Scale,402.933333333333,0.879055555555556,7.94349965585739
2,60,Medium Variance,Decile 0,90,Medium Scale,431.833333333333,0.910055555555556,7.94349965585739
2,60,Medium Variance,Decile 0,95,Medium Scale,534.933333333333,0.969555555555555,7.94349965585739
2,60,Medium Variance,Decile 10,80,Medium Scale,225.155555555556,0.821222222222222,7.97501462125157
2,60,Medium Variance,Decile 10,85,Medium Scale,259.2,0.882444444444445,7.97501462125157
2,60,Medium Variance,Decile 10,90,Medium Scale,280.4,0.913666666666667,7.97501462125157
2,60,Medium Variance,Decile 10,95,Medium Scale,346.577777777778,0.970888888888889,7.97501462125157
2,60,Medium Variance,Decile 20,80,Medium Scale,180.6,0.825074074074074,7.97501462125157
2,60,Medium Variance,Decile 20,85,Medium Scale,207.133333333333,0.886444444444445,7.97501462125157
2,60,Medium Variance,Decile 20,90,Medium Scale,222.955555555556,0.917,7.97501462125157
2,60,Medium Variance,Decile 20,95,Medium Scale,274.688888888889,0.972259259259259,7.97501462125157
2,60,Medium Variance,Decile 30,80,Medium Scale,142.222222222222,0.833074074074074,7.97501462125157
2,60,Medium Variance,Decile 30,85,Medium Scale,162.755555555556,0.891666666666667,7.97501462125157
2,60,Medium Variance,Decile 30,90,Medium Scale,174.844444444444,0.92037037037037,7.97501462125157
2,60,Medium Variance,Decile 30,95,Medium Scale,213.955555555556,0.973185185185185,7.97501462125157
2,60,Medium Variance,Decile 40,80,Medium Scale,121.711111111111,0.83637037037037,7.97501462125157
2,60,Medium Variance,Decile 40,85,Medium Scale,139.288888888889,0.893296296296296,7.97501462125157
2,60,Medium Variance,Decile 40,90,Medium Scale,150.066666666667,0.922481481481482,7.97501462125157
2,60,Medium Variance,Decile 40,95,Medium Scale,183.866666666667,0.975074074074074,7.97501462125157
2,60,Medium Variance,Decile 50,80,Medium Scale,105.266666666667,0.841592592592593,7.97501462125157
2,60,Medium Variance,Decile 50,85,Medium Scale,120.377777777778,0.896296296296296,7.97501462125157
2,60,Medium Variance,Decile 50,90,Medium Scale,129.555555555556,0.922777777777778,7.97501462125157
2,60,Medium Variance,Decile 50,95,Medium Scale,159.044444444444,0.975,7.97501462125157
2,60,Medium Variance,Decile 60,80,Medium Scale,93.0444444444445,0.843444444444445,7.97501462125157
2,60,Medium Variance,Decile 60,85,Medium Scale,106.888888888889,0.901074074074074,7.97501462125157
2,60,Medium Variance,Decile 60,90,Medium Scale,114.933333333333,0.927555555555556,7.97501462125157
2,60,Medium Variance,Decile 60,95,Medium Scale,140,0.976666666666667,7.97501462125157
2,60,Medium Variance,Decile 70,80,Medium Scale,79.7555555555556,0.85462962962963,7.97501462125157
2,60,Medium Variance,Decile 70,85,Medium Scale,90.0222222222222,0.903518518518518,7.97501462125157
2,60,Medium Variance,Decile 70,90,Medium Scale,97.3555555555556,0.928333333333333,7.97501462125157
2,60,Medium Variance,Decile 70,95,Medium Scale,119.6,0.977703703703704,7.97501462125157
2,60,Medium Variance,Decile 80,80,Medium Scale,66.3777777777778,0.853592592592593,7.97501462125157
2,60,Medium Variance,Decile 80,85,Medium Scale,77.6444444444445,0.913740740740741,7.97501462125157
2,60,Medium Variance,Decile 80,90,Medium Scale,82.7111111111111,0.934888888888889,7.97501462125157
2,60,Medium Variance,Decile 80,95,Medium Scale,100.2,0.979185185185185,7.97501462125157
2,60,Medium Variance,Decile 90,80,Medium Scale,58.4666666666667,0.878444444444444,7.97501462125157
2,60,Medium Variance,Decile 90,85,Medium Scale,63.7111111111111,0.909962962962963,7.97501462125157
2,60,Medium Variance,Decile 90,90,Medium Scale,69.7333333333333,0.938296296296296,7.97501462125157
2,60,Medium Variance,Decile 90,95,Medium Scale,84.8444444444445,0.981148148148148,7.97501462125157
2,70,High Variance,Decile 10,80,Medium Scale,1088.53333333333,0.8045,15.0061209425148
2,70,High Variance,Decile 10,85,Medium Scale,1246.1,0.8685,15.0061209425148
2,70,High Variance,Decile 10,90,Medium Scale,1411.47719298246,0.900666666666667,15.0061209425148
2,70,High Variance,Decile 10,95,Medium Scale,1752.9,0.966833333333333,14.3264967864627
2,70,High Variance,Decile 20,80,Medium Scale,570.688888888889,0.808555555555556,15.7997730945393
2,70,High Variance,Decile 20,85,Medium Scale,753.177777777778,0.869851851851852,15.7997730945393
2,70,High Variance,Decile 20,90,Medium Scale,899.888888888889,0.90237037037037,15.7997730945393
2,70,High Variance,Decile 20,95,Medium Scale,1218.74910394265,0.968074074074074,15.7997730945393
2,70,High Variance,Decile 30,80,Medium Scale,315.088888888889,0.811481481481482,15.7997730945393
2,70,High Variance,Decile 30,85,Medium Scale,399.288888888889,0.871962962962963,15.7997730945393
2,70,High Variance,Decile 30,90,Medium Scale,465.266666666667,0.904296296296296,15.7997730945393
2,70,High Variance,Decile 30,95,Medium Scale,659.866666666667,0.969851851851852,15.7997730945393
2,70,High Variance,Decile 40,80,Medium Scale,239.377777777778,0.814814814814815,15.7997730945393
2,70,High Variance,Decile 40,85,Medium Scale,302.088888888889,0.873777777777778,15.7997730945393
2,70,High Variance,Decile 40,90,Medium Scale,349.422222222222,0.905296296296296,15.7997730945393
2,70,High Variance,Decile 40,95,Medium Scale,498.4,0.97,15.7997730945393
2,70,High Variance,Decile 50,80,Medium Scale,188.666666666667,0.817962962962963,15.7997730945393
2,70,High Variance,Decile 50,85,Medium Scale,239.511111111111,0.874148148148148,15.7997730945393
2,70,High Variance,Decile 50,90,Medium Scale,277.333333333333,0.906407407407407,15.7997730945393
2,70,High Variance,Decile 50,95,Medium Scale,392.888888888889,0.971074074074074,15.7997730945393
2,70,High Variance,Decile 60,80,Medium Scale,132.977777777778,0.823888888888889,15.7997730945393
2,70,High Variance,Decile 60,85,Medium Scale,168.866666666667,0.877185185185185,15.7997730945393
2,70,High Variance,Decile 60,90,Medium Scale,196.577777777778,0.908222222222222,15.7997730945393
2,70,High Variance,Decile 60,95,Medium Scale,272.666666666667,0.972888888888889,15.7997730945393
2,70,High Variance,Decile 70,80,Medium Scale,99.1333333333333,0.830962962962963,15.7997730945393
2,70,High Variance,Decile 70,85,Medium Scale,125.8,0.881185185185185,15.7997730945393
2,70,High Variance,Decile 70,90,Medium Scale,144.977777777778,0.911185185185185,15.7997730945393
2,70,High Variance,Decile 70,95,Medium Scale,203.022222222222,0.973518518518519,15.7997730945393
2,70,High Variance,Decile 80,80,Medium Scale,77.0888888888889,0.839,15.7997730945393
2,70,High Variance,Decile 80,85,Medium Scale,96.4444444444445,0.886518518518519,15.7997730945393
2,70,High Variance,Decile 80,90,Medium Scale,110.377777777778,0.914407407407407,15.7997730945393
2,70,High Variance,Decile 80,95,Medium Scale,153.6,0.973925925925926,15.7997730945393
2,70,High Variance,Decile 90,80,Medium Scale,55.1333333333333,0.842592592592593,15.7997730945393
2,70,High Variance,Decile 90,85,Medium Scale,68.6222222222222,0.896703703703704,15.7997730945393
2,70,High Variance,Decile 90,90,Medium Scale,77.1333333333334,0.922222222222222,15.7997730945393
2,70,High Variance,Decile 90,95,Medium Scale,109.333333333333,0.975925925925926,15.7997730945393
2,70,Low Variance,Decile 0,80,Medium Scale,201.133333333333,0.839444444444445,4.11440117439865
2,70,Low Variance,Decile 0,85,Medium Scale,220.488888888889,0.888925925925926,4.11440117439865
2,70,Low Variance,Decile 0,90,Medium Scale,234.266666666667,0.918333333333333,4.11440117439865
2,70,Low Variance,Decile 0,95,Medium Scale,271.822222222222,0.976185185185185,4.11440117439865
2,70,Low Variance,Decile 10,80,Medium Scale,147.755555555556,0.846925925925926,4.11440117439865
2,70,Low Variance,Decile 10,85,Medium Scale,161.577777777778,0.896111111111111,4.11440117439865
2,70,Low Variance,Decile 10,90,Medium Scale,170.866666666667,0.92237037037037,4.11440117439865
2,70,Low Variance,Decile 10,95,Medium Scale,199.244444444444,0.979259259259259,4.11440117439865
2,70,Low Variance,Decile 20,80,Medium Scale,132.911111111111,0.849962962962963,4.11440117439865
2,70,Low Variance,Decile 20,85,Medium Scale,144.955555555556,0.898777777777778,4.11440117439865
2,70,Low Variance,Decile 20,90,Medium Scale,154,0.925185185185185,4.11440117439865
2,70,Low Variance,Decile 20,95,Medium Scale,179.577777777778,0.978851851851852,4.11440117439865
2,70,Low Variance,Decile 30,80,Medium Scale,119.888888888889,0.856222222222222,4.11440117439865
2,70,Low Variance,Decile 30,85,Medium Scale,130.666666666667,0.902555555555556,4.11440117439865
2,70,Low Variance,Decile 30,90,Medium Scale,138.111111111111,0.927148148148148,4.11440117439865
2,70,Low Variance,Decile 30,95,Medium Scale,161.6,0.979925925925926,4.11440117439865
2,70,Low Variance,Decile 40,80,Medium Scale,107.4,0.855407407407407,4.11440117439865
2,70,Low Variance,Decile 40,85,Medium Scale,118.888888888889,0.909,4.11440117439865
2,70,Low Variance,Decile 40,90,Medium Scale,125.333333333333,0.932037037037037,4.11440117439865
2,70,Low Variance,Decile 40,95,Medium Scale,144.666666666667,0.98037037037037,4.11440117439865
2,70,Low Variance,Decile 50,80,Medium Scale,100.822222222222,0.865037037037037,4.11440117439865
2,70,Low Variance,Decile 50,85,Medium Scale,108.444444444444,0.90362962962963,4.11440117439865
2,70,Low Variance,Decile 50,90,Medium Scale,116.022222222222,0.932925925925926,4.11440117439865
2,70,Low Variance,Decile 50,95,Medium Scale,134.288888888889,0.981037037037037,4.11440117439865
2,70,Low Variance,Decile 60,80,Medium Scale,94.5333333333333,0.870888888888889,4.11440117439865
2,70,Low Variance,Decile 60,85,Medium Scale,102.377777777778,0.91037037037037,4.11440117439865
2,70,Low Variance,Decile 60,90,Medium Scale,107.444444444444,0.932407407407407,4.11440117439865
2,70,Low Variance,Decile 60,95,Medium Scale,125.088888888889,0.98262962962963,4.11440117439865
2,70,Low Variance,Decile 70,80,Medium Scale,85.4888888888889,0.857444444444445,4.11440117439865
2,70,Low Variance,Decile 70,85,Medium Scale,96.1777777777778,0.919777777777778,4.11440117439865
2,70,Low Variance,Decile 70,90,Medium Scale,100.755555555556,0.938851851851852,4.11440117439865
2,70,Low Variance,Decile 70,95,Medium Scale,115.955555555556,0.982074074074074,4.11440117439865
2,70,Low Variance,Decile 80,80,Medium Scale,80.1111111111111,0.87537037037037,4.11440117439865
2,70,Low Variance,Decile 80,85,Medium Scale,85.7777777777778,0.910962962962963,4.11440117439865
2,70,Low Variance,Decile 80,90,Medium Scale,91.8222222222222,0.939333333333333,4.11440117439865
2,70,Low Variance,Decile 80,95,Medium Scale,106.577777777778,0.984296296296296,4.11440117439865
2,70,Low Variance,Decile 90,80,Medium Scale,70.4,0.884333333333333,4.11440117439865
2,70,Low Variance,Decile 90,85,Medium Scale,76.9333333333333,0.926444444444444,4.11440117439865
2,70,Low Variance,Decile 90,90,Medium Scale,80.2888888888889,0.942814814814815,4.11440117439865
2,70,Low Variance,Decile 90,95,Medium Scale,93.3111111111111,0.984666666666667,4.11440117439865
2,70,Medium Variance,Decile 0,80,Medium Scale,403.766666666667,0.813722222222222,7.76886176074375
2,70,Medium Variance,Decile 0,85,Medium Scale,451.066666666667,0.876111111111111,7.76886176074375
2,70,Medium Variance,Decile 0,90,Medium Scale,492.9,0.907222222222222,7.76886176074375
2,70,Medium Variance,Decile 0,95,Medium Scale,626.6,0.968888888888889,7.76886176074375
2,70,Medium Variance,Decile 10,80,Medium Scale,253.288888888889,0.819703703703704,7.76153747169151
2,70,Medium Variance,Decile 10,85,Medium Scale,285.688888888889,0.881037037037037,7.76153747169151
2,70,Medium Variance,Decile 10,90,Medium Scale,306.133333333333,0.910148148148148,7.76153747169151
2,70,Medium Variance,Decile 10,95,Medium Scale,379.488888888889,0.969814814814815,7.76153747169151
2,70,Medium Variance,Decile 20,80,Medium Scale,201.955555555556,0.826407407407407,7.76153747169151
2,70,Medium Variance,Decile 20,85,Medium Scale,227.133333333333,0.884,7.76153747169151
2,70,Medium Variance,Decile 20,90,Medium Scale,243.555555555556,0.913592592592593,7.76153747169151
2,70,Medium Variance,Decile 20,95,Medium Scale,301.844444444444,0.970333333333333,7.76153747169151
2,70,Medium Variance,Decile 30,80,Medium Scale,163.066666666667,0.831444444444444,7.76153747169151
2,70,Medium Variance,Decile 30,85,Medium Scale,184.333333333333,0.890111111111111,7.76153747169151
2,70,Medium Variance,Decile 30,90,Medium Scale,196.533333333333,0.915740740740741,7.76153747169151
2,70,Medium Variance,Decile 30,95,Medium Scale,243.644444444444,0.971703703703704,7.76153747169151
2,70,Medium Variance,Decile 40,80,Medium Scale,137.733333333333,0.836,7.76153747169151
2,70,Medium Variance,Decile 40,85,Medium Scale,155.444444444444,0.891703703703704,7.76153747169151
2,70,Medium Variance,Decile 40,90,Medium Scale,166.511111111111,0.91937037037037,7.76153747169151
2,70,Medium Variance,Decile 40,95,Medium Scale,205.266666666667,0.973222222222222,7.76153747169151
2,70,Medium Variance,Decile 50,80,Medium Scale,122.488888888889,0.838740740740741,7.76153747169151
2,70,Medium Variance,Decile 50,85,Medium Scale,138.755555555556,0.895037037037037,7.76153747169151
2,70,Medium Variance,Decile 50,90,Medium Scale,147.844444444444,0.919666666666667,7.76153747169151
2,70,Medium Variance,Decile 50,95,Medium Scale,182.666666666667,0.972518518518519,7.76153747169151
2,70,Medium Variance,Decile 60,80,Medium Scale,104.8,0.847111111111111,7.76153747169151
2,70,Medium Variance,Decile 60,85,Medium Scale,117.533333333333,0.897407407407408,7.76153747169151
2,70,Medium Variance,Decile 60,90,Medium Scale,126.577777777778,0.923444444444445,7.76153747169151
2,70,Medium Variance,Decile 60,95,Medium Scale,155.6,0.97437037037037,7.76153747169151
2,70,Medium Variance,Decile 70,80,Medium Scale,89.5555555555556,0.849481481481482,7.76153747169151
2,70,Medium Variance,Decile 70,85,Medium Scale,101.977777777778,0.902555555555556,7.76153747169151
2,70,Medium Variance,Decile 70,90,Medium Scale,108.733333333333,0.923925925925926,7.76153747169151
2,70,Medium Variance,Decile 70,95,Medium Scale,134.044444444444,0.975111111111111,7.76153747169151
2,70,Medium Variance,Decile 80,80,Medium Scale,78.9555555555556,0.864444444444444,7.76153747169151
2,70,Medium Variance,Decile 80,85,Medium Scale,86.4,0.902592592592593,7.76153747169151
2,70,Medium Variance,Decile 80,90,Medium Scale,94.0888888888889,0.931925925925926,7.76153747169151
2,70,Medium Variance,Decile 80,95,Medium Scale,114.511111111111,0.977148148148148,7.76153747169151
2,70,Medium Variance,Decile 90,80,Medium Scale,65.7555555555556,0.858074074074074,7.76153747169151
2,70,Medium Variance,Decile 90,85,Medium Scale,75.8888888888889,0.914814814814815,7.76153747169151
2,70,Medium Variance,Decile 90,90,Medium Scale,80.4888888888889,0.932888888888889,7.76153747169151
2,70,Medium Variance,Decile 90,95,Medium Scale,98.4222222222222,0.978925925925926,7.76153747169151
2,80,High Variance,Decile 10,80,Medium Scale,1042.63333333333,0.805611111111111,14.4710463947415
2,80,High Variance,Decile 10,85,Medium Scale,1165.5,0.868888888888889,14.4710463947415
2,80,High Variance,Decile 10,90,Medium Scale,1274.3,0.900555555555556,14.4710463947415
2,80,High Variance,Decile 10,95,Medium Scale,1821.43034482759,0.966666666666667,14.2497334076703
2,80,High Variance,Decile 20,80,Medium Scale,607.888888888889,0.806666666666667,15.148901153588
2,80,High Variance,Decile 20,85,Medium Scale,790.6,0.87037037037037,15.148901153588
2,80,High Variance,Decile 20,90,Medium Scale,861.666666666667,0.901925925925926,15.148901153588
2,80,High Variance,Decile 20,95,Medium Scale,1122.91111111111,0.966777777777778,15.148901153588
2,80,High Variance,Decile 30,80,Medium Scale,352.088888888889,0.809703703703704,15.148901153588
2,80,High Variance,Decile 30,85,Medium Scale,437.644444444444,0.873740740740741,15.148901153588
2,80,High Variance,Decile 30,90,Medium Scale,476.888888888889,0.90362962962963,15.148901153588
2,80,High Variance,Decile 30,95,Medium Scale,647.133333333333,0.967222222222222,15.148901153588
2,80,High Variance,Decile 40,80,Medium Scale,257.866666666667,0.812555555555556,15.148901153588
2,80,High Variance,Decile 40,85,Medium Scale,317.8,0.875703703703704,15.148901153588
2,80,High Variance,Decile 40,90,Medium Scale,347.177777777778,0.905888888888889,15.148901153588
2,80,High Variance,Decile 40,95,Medium Scale,473.866666666667,0.967703703703704,15.148901153588
2,80,High Variance,Decile 50,80,Medium Scale,210.288888888889,0.816148148148148,15.148901153588
2,80,High Variance,Decile 50,85,Medium Scale,257.666666666667,0.877814814814815,15.148901153588
2,80,High Variance,Decile 50,90,Medium Scale,281.044444444444,0.906,15.148901153588
2,80,High Variance,Decile 50,95,Medium Scale,385.177777777778,0.968037037037037,15.148901153588
2,80,High Variance,Decile 60,80,Medium Scale,155.222222222222,0.82037037037037,15.148901153588
2,80,High Variance,Decile 60,85,Medium Scale,191.466666666667,0.881222222222222,15.148901153588
2,80,High Variance,Decile 60,90,Medium Scale,209.777777777778,0.908592592592593,15.148901153588
2,80,High Variance,Decile 60,95,Medium Scale,284.088888888889,0.968777777777778,15.148901153588
2,80,High Variance,Decile 70,80,Medium Scale,109.044444444444,0.826222222222222,15.148901153588
2,80,High Variance,Decile 70,85,Medium Scale,134.844444444444,0.886518518518519,15.148901153588
2,80,High Variance,Decile 70,90,Medium Scale,147.644444444444,0.913185185185185,15.148901153588
2,80,High Variance,Decile 70,95,Medium Scale,197.844444444444,0.969592592592593,15.148901153588
2,80,High Variance,Decile 80,80,Medium Scale,86.3111111111111,0.832222222222222,15.148901153588
2,80,High Variance,Decile 80,85,Medium Scale,106.466666666667,0.891814814814815,15.148901153588
2,80,High Variance,Decile 80,90,Medium Scale,116.666666666667,0.916925925925926,15.148901153588
2,80,High Variance,Decile 80,95,Medium Scale,157.222222222222,0.970259259259259,15.148901153588
2,80,High Variance,Decile 90,80,Medium Scale,68.3111111111111,0.844851851851852,15.148901153588
2,80,High Variance,Decile 90,85,Medium Scale,80.8666666666667,0.897111111111111,15.148901153588
2,80,High Variance,Decile 90,90,Medium Scale,88.4888888888889,0.921074074074074,15.148901153588
2,80,High Variance,Decile 90,95,Medium Scale,119.622222222222,0.971074074074074,15.148901153588
2,80,Low Variance,Decile 0,80,Medium Scale,240.888888888889,0.837592592592593,4.03913238684285
2,80,Low Variance,Decile 0,85,Medium Scale,258.4,0.893111111111111,4.03913238684285
2,80,Low Variance,Decile 0,90,Medium Scale,272.711111111111,0.922185185185185,4.03913238684285
2,80,Low Variance,Decile 0,95,Medium Scale,311.977777777778,0.971481481481482,4.03913238684285
2,80,Low Variance,Decile 10,80,Medium Scale,167.244444444444,0.852592592592593,4.03913238684285
2,80,Low Variance,Decile 10,85,Medium Scale,179.755555555556,0.900407407407407,4.03913238684285
2,80,Low Variance,Decile 10,90,Medium Scale,188.666666666667,0.924851851851852,4.03913238684285
2,80,Low Variance,Decile 10,95,Medium Scale,217.822222222222,0.97462962962963,4.03913238684285
2,80,Low Variance,Decile 20,80,Medium Scale,145.222222222222,0.85737037037037,4.03913238684285
2,80,Low Variance,Decile 20,85,Medium Scale,156.288888888889,0.905740740740741,4.03913238684285
2,80,Low Variance,Decile 20,90,Medium Scale,163.6,0.928481481481482,4.03913238684285
2,80,Low Variance,Decile 20,95,Medium Scale,188.311111111111,0.974851851851852,4.03913238684285
2,80,Low Variance,Decile 30,80,Medium Scale,129.711111111111,0.857111111111111,4.03913238684285
2,80,Low Variance,Decile 30,85,Medium Scale,139.977777777778,0.906037037037037,4.03913238684285
2,80,Low Variance,Decile 30,90,Medium Scale,147.511111111111,0.931592592592593,4.03913238684285
2,80,Low Variance,Decile 30,95,Medium Scale,169,0.975518518518519,4.03913238684285
2,80,Low Variance,Decile 40,80,Medium Scale,121.2,0.866851851851852,4.03913238684285
2,80,Low Variance,Decile 40,85,Medium Scale,130.244444444444,0.909185185185185,4.03913238684285
2,80,Low Variance,Decile 40,90,Medium Scale,136.222222222222,0.930925925925926,4.03913238684285
2,80,Low Variance,Decile 40,95,Medium Scale,156.844444444444,0.976814814814815,4.03913238684285
2,80,Low Variance,Decile 50,80,Medium Scale,114.177777777778,0.860407407407407,4.03913238684285
2,80,Low Variance,Decile 50,85,Medium Scale,124.355555555556,0.914037037037037,4.03913238684285
2,80,Low Variance,Decile 50,90,Medium Scale,130.222222222222,0.934777777777778,4.03913238684285
2,80,Low Variance,Decile 50,95,Medium Scale,149.533333333333,0.977444444444444,4.03913238684285
2,80,Low Variance,Decile 60,80,Medium Scale,106.311111111111,0.867111111111111,4.03913238684285
2,80,Low Variance,Decile 60,85,Medium Scale,114.711111111111,0.911592592592593,4.03913238684285
2,80,Low Variance,Decile 60,90,Medium Scale,120.666666666667,0.936555555555556,4.03913238684285
2,80,Low Variance,Decile 60,95,Medium Scale,138.177777777778,0.97737037037037,4.03913238684285
2,80,Low Variance,Decile 70,80,Medium Scale,98.3111111111111,0.884814814814815,4.03913238684285
2,80,Low Variance,Decile 70,85,Medium Scale,102.888888888889,0.909777777777778,4.03913238684285
