"RT" "zRT" "Pp" "Type" "Prime" "Target" "accTarget" "accPrime"
0.546602607 0.246660860497203 23 "U" "karton" "jacht" 1 1
0.506596684 -0.166538601680783 23 "R" "heks" "bezem" 1 1
0.440187424 -0.852443799159617 23 "R" "zomer" "strand" 1 1
0.626847267 1.07546439428032 23 "R" "okapi" "zebra" 1 0
0.480325162 -0.437882891400011 23 "R" "libel" "vijver" 0 0
0.53320241 0.108257499737871 23 "R" "sofa" "zetel" 1 1
0.506620765 -0.166289882103717 23 "R" "lepra" "ziekte" 1 1
0.706832945 1.90159304356912 23 "R" "tenger" "smal" 1 1
0.493277609 -0.30410409733772 23 "R" "alarm" "gevaar" 1 1
0.493677616 -0.299972642171258 23 "R" "nummer" "getal" 1 1
0.453653216 -0.71336294325234 23 "R" "taxi" "stad" 1 1
0.413660586 -1.12642510924919 23 "R" "balkon" "terras" 1 1
0.506839097 -0.16403484939328 23 "R" "vallei" "bergen" 1 1
0.466967076 -0.575851310499535 23 "R" "absurd" "bizar" 1 1
0.573663056 0.526153548944731 23 "R" "venkel" "anijs" 1 1
0.58698076 0.663704884286891 23 "R" "lepel" "bestek" 1 1
0.46699509 -0.575561969100426 23 "R" "nonkel" "tante" 1 1
0.560321271 0.388353494025505 23 "R" "tenor" "opera" 1 0
0.493663579 -0.300117622724527 23 "R" "ananas" "sappig" 1 1
0.453659981 -0.713293071239597 23 "U" "boete" "mossel" 1 1
0.546622574 0.24686708880148 23 "U" "appel" "wenen" 1 1
0.719945908 2.03702972026221 23 "U" "louter" "harnas" 1 0
0.453644544 -0.713452511632902 23 "U" "marmer" "gezond" 1 1
0.453662843 -0.713263511195182 23 "U" "oester" "straf" 1 1
0.653518617 1.35093829037218 23 "U" "chemie" "dadels" 1 1
0.653264046 1.34830896470242 23 "U" "cactus" "zwak" 1 1
0.440205455 -0.852257566748418 23 "U" "slogan" "geld" 1 1
0.573287547 0.522275120321974 23 "U" "pyjama" "scampi" 0 1
0.453510731 -0.714834593471944 23 "U" "specht" "keuken" 1 1
0.493264735 -0.304237065895303 23 "U" "saldo" "plant" 1 1
0.506593883 -0.166567531689311 23 "U" "slap" "nacht" 1 0
0.439941227 -0.854986634329045 23 "U" "radijs" "papier" 1 1
0.73364085 2.17847734212957 23 "U" "ekster" "tafel" 1 1
0.533278406 0.109042421168822 23 "U" "hagel" "alleen" 1 1
0.546844542 0.24915967578218 23 "U" "cape" "bitter" 1 0
0.480199218 -0.439183698609597 23 "U" "oven" "insect" 1 1
0.54661411 0.246779668740009 23 "U" "arbeid" "zacht" 1 1
0.560188115 -0.120993721970686 24 "R" "hengst" "veulen" 1 1
0.586889684 0.0754072977560133 24 "R" "matrak" "wapen" 1 0
0.573524415 -0.0228997515608881 24 "R" "eland" "gewei" 1 1
0.626885474 0.369592779544553 24 "R" "erwt" "wortel" 1 1
0.506868064 -0.513184622373566 24 "R" "ijzel" "glad" 1 1
0.546980381 -0.218142036583921 24 "R" "sauna" "warm" 1 1
0.413713962 -1.19837134771263 24 "R" "wrat" "lelijk" 1 0
0.453516662 -0.905606122273031 24 "R" "orgel" "kerk" 1 1
0.786855936 1.54624130768727 24 "R" "cadeau" "pakje" 1 1
0.733263433 1.15204641079165 24 "R" "sober" "karig" 1 1
0.786899924 1.54656485751521 24 "R" "ezel" "balken" 1 1
0.466878086 -0.8073273545122 24 "R" "satijn" "zijde" 1 1
0.440193772 -1.00360145661861 24 "R" "eclair" "gebak" 1 0
0.466847926 -0.807549193714045 24 "R" "poema" "tijger" 1 1
0.546835065 -0.219210895518113 24 "R" "paniek" "brand" 1 1
1.066819668 3.6054896781217 24 "R" "klank" "geluid" 1 1
0.533257723 -0.319077828954802 24 "R" "zakmes" "scherp" 1 1
0.533529758 -0.317076899668535 24 "R" "intens" "hevig" 1 1
0.546854913 -0.219064905316581 24 "U" "cement" "pels" 1 1
0.600173652 0.173116344786802 24 "U" "sabel" "leuze" 0 0
0.573257446 -0.0248634183340061 24 "U" "soepel" "zwart" 1 1
0.480352908 -0.708214497831914 24 "U" "vracht" "degen" 1 0
0.586599648 0.0732739637127048 24 "U" "matras" "vogel" 1 1
0.613519311 0.271279154490037 24 "U" "servet" "winter" 1 1
0.440194696 -1.00359466021866 24 "U" "kever" "fysica" 1 1
0.599939942 0.171397311634843 24 "U" "mixer" "snavel" 1 1
0.666592062 0.661651061702726 24 "U" "vijgen" "lenig" 1 1
0.533712864 -0.31573007974503 24 "U" "ajuin" "werk" 1 1
0.466978818 -0.806586429231026 24 "U" "fazant" "lading" 1 1
0.373528183 -1.49395427671997 24 "U" "gezag" "proper" 1 1
0.853507459 2.03649066657467 24 "U" "gamba" "mantel" 1 0
0.386964083 -1.39512770735448 24 "U" "nerts" "pizza" 1 0
0.813517094 1.7423450878919 24 "U" "ridder" "mortel" 1 1
0.480191886 -0.709398880854441 24 "U" "patrijs" "hard" 1 1
0.613519549 0.271280905077904 24 "U" "netjes" "macht" 1 1
0.640194178 0.467483770026828 24 "U" "karton" "jacht" 1 1
0.626823068 0.369133757753097 24 "R" "heks" "bezem" 1 1
0.480196267 -0.709366656797966 24 "R" "zomer" "strand" 1 1
0.507007778 -0.512156968452925 24 "R" "okapi" "zebra" 1 1
0.920172572 2.52683998550029 24 "R" "libel" "vijver" 1 0
0.4802019 -0.709325223766667 24 "R" "sofa" "zetel" 1 1
0.426596701 -1.1036135049629 24 "R" "lepra" "ziekte" 1 1
0.426960021 -1.10094113696508 24 "R" "tenger" "smal" 1 1
0.999931872 3.11350243416343 24 "R" "alarm" "gevaar" 1 1
0.427000165 -1.1006458613378 24 "R" "nummer" "getal" 1 1
0.546842456 -0.219156531673921 24 "R" "taxi" "stad" 1 1
0.426600009 -1.10358917326265 24 "R" "balkon" "terras" 1 1
0.386872262 -1.39580308856644 24 "R" "vallei" "bergen" 1 1
0.559935808 -0.122849543704764 24 "R" "absurd" "bizar" 1 1
0.640186906 0.467430281476569 24 "R" "venkel" "anijs" 1 1
0.693521321 0.85972683500595 24 "R" "lepel" "bestek" 1 1
0.640164912 0.467268506562598 24 "R" "nonkel" "tante" 1 1
0.573289514 -0.0246275450075887 24 "R" "tenor" "opera" 1 1
0.520201743 -0.415109930496527 24 "R" "ananas" "sappig" 1 1
0.560175896 -0.12108359774016 24 "U" "boete" "mossel" 0 1
0.533517957 -0.317163700876127 24 "U" "appel" "wenen" 1 1
0.546854138 -0.219070605760262 24 "U" "louter" "harnas" 1 1
0.453527898 -0.905523476872768 24 "U" "marmer" "gezond" 1 1
0.520179987 -0.415269954822632 24 "U" "oester" "straf" 1 1
0.546863317 -0.219003090440841 24 "U" "chemie" "dadels" 1 1
0.5603441 -0.119846388154382 24 "U" "cactus" "zwak" 1 1
0.760187268 1.35008228834452 24 "U" "slogan" "geld" 1 1
0.519933701 -0.417081489625864 24 "U" "pyjama" "scampi" 1 1
0.706850708 0.957769957458111 24 "U" "specht" "keuken" 1 1
0.52019012 -0.415195422440925 24 "U" "saldo" "plant" 1 1
0.533551693 -0.316915558723825 24 "U" "slap" "nacht" 1 1
0.560190439 -0.120976627995053 24 "U" "radijs" "papier" 1 1
0.719906986 1.05380425091237 24 "U" "ekster" "tafel" 1 1
0.586619914 0.0734230284761196 24 "U" "hagel" "alleen" 1 1
0.560199797 -0.120907796057027 24 "U" "cape" "bitter" 1 0
0.519908845 -0.417264315726695 24 "U" "oven" "insect" 1 1
0.626862168 0.369421354331085 24 "U" "arbeid" "zacht" 1 1
0.520199597 -0.433652162803094 25 "R" "hengst" "veulen" 1 1
0.42677176 -1.33445266752425 25 "R" "matrak" "wapen" 1 0
0.653678834 0.853310780151429 25 "R" "eland" "gewei" 1 1
0.626849711 0.59463319201861 25 "R" "erwt" "wortel" 1 1
0.61350745 0.46599149561584 25 "R" "ijzel" "glad" 1 1
0.613521278 0.466124820648071 25 "R" "sauna" "warm" 1 1
0.466856331 -0.947970405408616 25 "R" "wrat" "lelijk" 1 1
0.58689481 0.209401165434456 25 "R" "orgel" "kerk" 1 1
0.493513405 -0.690951657199885 25 "R" "cadeau" "pakje" 1 1
0.720189452 1.4945843040554 25 "R" "sober" "karig" 1 1
0.586851239 0.208981068169535 25 "R" "ezel" "balken" 1 1
0.573266506 0.0780015364171061 25 "R" "satijn" "zijde" 1 1
0.559941411 -0.0504746510542716 25 "R" "eclair" "gebak" 1 1
0.400195986 -1.59068754784751 25 "R" "poema" "tijger" 1 0
0.506854177 -0.562324317245842 25 "R" "paniek" "brand" 1 1
0.559932709 -0.050558552878865 25 "R" "klank" "geluid" 1 1
0.560191751 -0.0480609550339752 25 "R" "zakmes" "scherp" 1 1
0.626852751 0.594662502699691 25 "R" "intens" "hevig" 1 1
0.626983345 0.595921647135557 25 "U" "cement" "pels" 1 1
0.573513746 0.0803853432560394 25 "U" "sabel" "leuze" 1 1
0.453647316 -1.07532738766294 25 "U" "soepel" "zwart" 0 1
0.613512337 0.466038614464012 25 "U" "vracht" "degen" 0 1
0.573273957 0.0780733765107676 25 "U" "matras" "vogel" 1 1
0.680177748 1.10880460161026 25 "U" "servet" "winter" 1 1
0.613521516 0.466127115365867 25 "U" "kever" "fysica" 1 1
0.773527801 2.00885513856261 25 "U" "mixer" "snavel" 1 1
0.560189426 -0.0480833719199986 25 "U" "vijgen" "lenig" 1 1
0.480298609 -0.818364377956625 25 "U" "ajuin" "werk" 1 1
0.546983182 -0.175413637102857 25 "U" "fazant" "lading" 1 1
0.546985507 -0.175391220216832 25 "U" "gezag" "proper" 1 1
0.600174904 0.3374434680508 25 "U" "gamba" "mantel" 1 1
0.666900337 0.980788167598302 25 "U" "nerts" "pizza" 1 1
0.533644319 -0.304022571106182 25 "U" "ridder" "mortel" 1 1
0.53351742 -0.305246089566194 25 "U" "patrijs" "hard" 1 1
0.453651488 -1.07528716260983 25 "U" "netjes" "macht" 1 1
0.573515773 0.0804048869239832 25 "U" "karton" "jacht" 1 1
0.853270233 2.77770546518735 25 "R" "heks" "bezem" 1 1
0.520201564 -0.433633197635435 25 "R" "zomer" "strand" 1 1
0.506824434 -0.562611089478532 25 "R" "okapi" "zebra" 1 0
0.586864471 0.209108646765607 25 "R" "libel" "vijver" 1 1
0.480200171 -0.819313484806692 25 "R" "sofa" "zetel" 1 1
0.520180106 -0.433840088620509 25 "R" "lepra" "ziekte" 1 1
0.453535795 -1.07640263650004 25 "R" "tenger" "smal" 1 1
0.546983361 -0.175411911243674 25 "R" "alarm" "gevaar" 1 1
0.50685662 -0.562300762642592 25 "R" "nummer" "getal" 1 1
0.493519008 -0.690897634914986 25 "R" "taxi" "stad" 1 1
0.626883984 0.594963641022779 25 "R" "balkon" "terras" 1 1
0.546866953 -0.176534278928945 25 "R" "vallei" "bergen" 1 1
0.426860571 -1.33359638104483 25 "R" "absurd" "bizar" 1 1
0.599940479 0.335183219230963 25 "R" "venkel" "anijs" 1 1
0.453518182 -1.07657245525856 25 "R" "lepel" "bestek" 1 1
0.586973071 0.210155732280523 25 "R" "nonkel" "tante" 1 1
0.546827495 -0.176914719999365 25 "R" "tenor" "opera" 1 0
0.57352525 0.0804962610439173 25 "R" "ananas" "sappig" 1 1
0.653517783 0.851757979329487 25 "U" "boete" "mossel" 1 1
0.640180171 0.723161107057094 25 "U" "appel" "wenen" 1 1
0.533533096 -0.305094946725202 25 "U" "louter" "harnas" 1 1
0.519944966 -0.436107231235404 25 "U" "marmer" "gezond" 1 1
0.560088754 -0.049054018263992 25 "U" "oester" "straf" 1 1
0.880151033 3.03688130597353 25 "U" "chemie" "dadels" 1 1
0.546850085 -0.176696914642257 25 "U" "cactus" "zwak" 1 1
0.453653038 -1.07527221801915 25 "U" "slogan" "geld" 1 1
0.546982408 -0.175421099756526 25 "U" "pyjama" "scampi" 1 1
0.413277268 -1.46456212520715 25 "U" "specht" "keuken" 1 1
0.53352493 -0.30517368061392 25 "U" "saldo" "plant" 1 0
0.453644991 -1.07534980454897 25 "U" "slap" "nacht" 1 1
0.506861687 -0.562251908293567 25 "U" "radijs" "papier" 1 1
1.013519406 4.32277533466906 25 "U" "ekster" "tafel" 1 1
0.586977303 0.210196535833922 25 "U" "hagel" "alleen" 1 1
0.466848433 -0.948046555329397 25 "U" "cape" "bitter" 1 0
0.533279181 -0.307543111720782 25 "U" "oven" "insect" 1 1
0.519951165 -0.436047462514344 25 "U" "arbeid" "zacht" 1 1
0.693275273 -0.278666183231188 26 "R" "hengst" "veulen" 0 1
0.906612694 0.0239421554430518 26 "R" "matrak" "wapen" 1 1
0.613315225 -0.392085466037614 26 "R" "eland" "gewei" 1 1
0.679931581 -0.297593535258664 26 "R" "erwt" "wortel" 1 1
0.533526778 -0.505261341507054 26 "R" "ijzel" "glad" 1 1
0.48019293 -0.580912706667152 26 "R" "sauna" "warm" 1 1
0.733242095 -0.221975268197069 26 "R" "wrat" "lelijk" 1 0
1.186822057 0.421404960706818 26 "R" "orgel" "kerk" 1 0
0.853659689 -0.0511690031888824 26 "R" "cadeau" "pakje" 1 1
0.813282251 -0.10844235624541 26 "R" "sober" "karig" 1 1
0.84019208 -0.0702721252117376 26 "R" "ezel" "balken" 1 1
0.760175526 -0.183771558920452 26 "R" "satijn" "zijde" 1 0
0.533517063 -0.50527512174306 26 "R" "eclair" "gebak" 1 1
0.666849494 -0.316149813828572 26 "R" "poema" "tijger" 1 0
0.546604455 -0.486711318299038 26 "R" "paniek" "brand" 1 1
0.706934333 -0.259291497650585 26 "R" "klank" "geluid" 1 1
0.573641717 -0.448360330001865 26 "R" "zakmes" "scherp" 1 1
1.800172925 1.29141213675627 26 "R" "intens" "hevig" 1 1
0.733277798 -0.22192462529783 26 "U" "cement" "pels" 1 1
0.479937613 -0.581274860914837 26 "U" "sabel" "leuze" 1 1
0.826981783 -0.0890102631803375 26 "U" "soepel" "zwart" 1 0
0.666434109 -0.316739016436211 26 "U" "vracht" "degen" 0 1
0.653294086 -0.335377474291063 26 "U" "matras" "vogel" 1 1
0.599927187 -0.411075720622568 26 "U" "servet" "winter" 1 1
0.77326858 -0.165199724215878 26 "U" "kever" "fysica" 1 0
1.02638936 0.19383929650861 26 "U" "mixer" "snavel" 1 1
0.933512568 0.0620982658128608 26 "U" "vijgen" "lenig" 1 1
0.813648164 -0.107923327166919 26 "U" "ajuin" "werk" 0 0
0.813516676 -0.108109836242772 26 "U" "fazant" "lading" 0 0
1.426967025 0.762038448572308 26 "U" "gezag" "proper" 1 1
0.62684387 -0.372895767536648 26 "U" "gamba" "mantel" 1 0
0.893267334 0.0050124374419626 26 "U" "nerts" "pizza" 1 0
0.560113251 -0.467549774600386 26 "U" "ridder" "mortel" 0 1
0.573653698 -0.448343335559499 26 "U" "patrijs" "hard" 1 1
5.920132637 7.13536655417243 26 "U" "netjes" "macht" 1 1
0.66661334 -0.316484786330238 26 "U" "karton" "jacht" 1 1
0.667000771 -0.31593523505737 26 "R" "heks" "bezem" 0 1
1.093646169 0.28923967746672 26 "R" "zomer" "strand" 1 1
0.640317082 -0.353784697941756 26 "R" "okapi" "zebra" 1 0
2.333611488 2.04806775102942 26 "R" "libel" "vijver" 1 1
0.63992697 -0.354338052077489 26 "R" "sofa" "zetel" 1 1
0.600195765 -0.410694756317274 26 "R" "lepra" "ziekte" 1 1
0.56018573 -0.467446966805692 26 "R" "tenger" "smal" 1 0
0.653259516 -0.335426510087123 26 "R" "alarm" "gevaar" 0 1
0.653285146 -0.335390155228777 26 "R" "nummer" "getal" 1 1
0.573281586 -0.448871157605875 26 "R" "taxi" "stad" 1 1
0.573257148 -0.448905821672525 26 "R" "balkon" "terras" 1 1
0.693638742 -0.278150620843052 26 "R" "vallei" "bergen" 1 1
0.773267984 -0.165200569611726 26 "R" "absurd" "bizar" 1 1
0.49328807 -0.562337913077111 26 "R" "venkel" "anijs" 1 0
0.626602829 -0.373237672000574 26 "R" "lepel" "bestek" 1 1
1.3332479 0.629102611130768 26 "R" "nonkel" "tante" 1 1
0.693270266 -0.278673285407378 26 "R" "tenor" "opera" 1 1
2.360147715 2.08570804652709 26 "R" "ananas" "sappig" 1 1
0.773502588 -0.164867795706643 26 "U" "boete" "mossel" 1 1
1.173847437 0.403001118639516 26 "U" "appel" "wenen" 1 1
0.493651599 -0.561822265582011 26 "U" "louter" "harnas" 1 1
0.76018244 -0.18376175176124 26 "U" "marmer" "gezond" 1 1
0.640222371 -0.353919040703705 26 "U" "oester" "straf" 1 1
1.480183721 0.837523639547276 26 "U" "chemie" "dadels" 1 1
0.613221288 -0.39221871091972 26 "U" "cactus" "zwak" 1 1
0.519932866 -0.524543617945579 26 "U" "slogan" "geld" 1 1
0.946866214 0.0810397370857506 26 "U" "pyjama" "scampi" 1 1
0.813647985 -0.107923581069363 26 "U" "specht" "keuken" 1 1
0.719937086 -0.240847750346067 26 "U" "saldo" "plant" 1 1
1.026859045 0.194505520919142 26 "U" "slap" "nacht" 0 1
0.866806924 -0.0325203154768947 26 "U" "radijs" "papier" 1 1
0.8666026 -0.0328101387338811 26 "U" "ekster" "tafel" 1 0
0.627000749 -0.372673242611858 26 "U" "hagel" "alleen" 1 0
1.57337904 0.969716484677835 26 "U" "cape" "bitter" 1 0
0.626963496 -0.372726084107681 26 "U" "oven" "insect" 1 1
0.666852891 -0.316144995355931 26 "U" "arbeid" "zacht" 1 1
0.559923232 -0.199606911262163 27 "R" "hengst" "veulen" 1 1
0.546891332 -0.262258093685313 27 "R" "matrak" "wapen" 1 0
0.533652425 -0.32590446739445 27 "R" "eland" "gewei" 1 1
0.560192406 -0.198312850582019 27 "R" "erwt" "wortel" 1 1
0.466930211 -0.64667316581835 27 "R" "ijzel" "glad" 1 1
0.546853364 -0.262440625786867 27 "R" "sauna" "warm" 1 0
0.533508182 -0.326597919193977 27 "R" "wrat" "lelijk" 1 1
0.533652306 -0.325905039489901 27 "R" "orgel" "kerk" 1 1
0.520189822 -0.39062626517094 27 "R" "cadeau" "pakje" 1 1
1.18702662 2.8152081778471 27 "R" "sober" "karig" 0 1
1.399922967 3.83871264558543 27 "R" "ezel" "balken" 1 1
0.466822684 -0.647190104537371 27 "R" "satijn" "zijde" 1 1
0.533660471 -0.32586578604992 27 "R" "eclair" "gebak" 1 1
0.666855156 0.314470965132097 27 "R" "poema" "tijger" 1 1
0.760244131 0.763440778362396 27 "R" "paniek" "brand" 1 1
0.46684581 -0.647078925718878 27 "R" "klank" "geluid" 1 1
0.506618917 -0.45586872749817 27 "R" "zakmes" "scherp" 1 1
0.533660829 -0.325864064956042 27 "R" "intens" "hevig" 1 1
0.519935787 -0.391847544733158 27 "U" "cement" "pels" 1 1
1.053643107 2.17396363137241 27 "U" "sabel" "leuze" 1 0
0.413517147 -0.903457795568682 27 "U" "soepel" "zwart" 1 1
0.600189984 -0.00602350246223997 27 "U" "vracht" "degen" 0 1
0.466816664 -0.647219045836659 27 "U" "matras" "vogel" 1 1
1.546839356 4.54501682902679 27 "U" "servet" "winter" 1 1
0.573493779 -0.134366170028811 27 "U" "kever" "fysica" 1 1
0.600179672 -0.00607307765796341 27 "U" "mixer" "snavel" 1 1
0.693517148 0.442649152852732 27 "U" "vijgen" "lenig" 1 1
0.679986596 0.377600688573701 27 "U" "ajuin" "werk" 1 1
0.666617811 0.313329923158768 27 "U" "fazant" "lading" 1 0
0.520175993 -0.39069274843138 27 "U" "gezag" "proper" 1 1
0.613574386 0.0583223420674731 27 "U" "gamba" "mantel" 1 1
0.45354414 -0.711027034106951 27 "U" "nerts" "pizza" 1 1
1.133238912 2.55662243777612 27 "U" "ridder" "mortel" 0 1
0.63993597 0.185056310878404 27 "U" "patrijs" "hard" 1 1
0.493515104 -0.518865633452163 27 "U" "netjes" "macht" 1 1
0.546846986 -0.262471288180032 27 "U" "karton" "jacht" 1 1
0.586854458 -0.0701343744098955 27 "R" "heks" "bezem" 1 1
0.413657278 -0.902784112311126 27 "R" "zomer" "strand" 1 1
0.493564039 -0.518630377226142 27 "R" "okapi" "zebra" 1 1
0.600171864 -0.00611061481159104 27 "R" "libel" "vijver" 1 1
0.519964814 -0.391707996710828 27 "R" "sofa" "zetel" 1 1
0.466850877 -0.647054565990723 27 "R" "lepra" "ziekte" 1 1
0.56019181 -0.198315715866799 27 "R" "tenger" "smal" 1 0
0.506610692 -0.455908269389639 27 "R" "alarm" "gevaar" 1 1
0.426860929 -0.839307232696289 27 "R" "nummer" "getal" 1 1
0.746581674 0.697758177524803 27 "R" "taxi" "stad" 1 1
0.546847105 -0.262470716084581 27 "R" "balkon" "terras" 1 1
0.533266366 -0.327760455610681 27 "R" "vallei" "bergen" 1 1
0.546949148 -0.261980141831555 27 "R" "absurd" "bizar" 1 1
0.573519468 -0.134242669524259 27 "R" "venkel" "anijs" 1 1
0.493632466 -0.518301412726747 27 "R" "lepel" "bestek" 1 1
0.467061013 -0.64604433195964 27 "R" "nonkel" "tante" 1 1
0.50661099 -0.455906836747249 27 "R" "tenor" "opera" 1 0
0.720169961 0.570783212303241 27 "R" "ananas" "sappig" 1 1
0.720150352 0.570688941549465 27 "U" "boete" "mossel" 1 1
0.600140274 -0.00626248451997933 27 "U" "appel" "wenen" 1 1
0.693270504 0.441463405706301 27 "U" "louter" "harnas" 1 1
0.479943693 -0.584110528386941 27 "U" "marmer" "gezond" 1 1
0.493526369 -0.518811476685306 27 "U" "oester" "straf" 1 1
0.693523645 0.442680387341349 27 "U" "chemie" "dadels" 1 1
0.693257153 0.441399220442715 27 "U" "cactus" "zwak" 1 1
0.386862159 -1.03160231138563 27 "U" "slogan" "geld" 1 1
0.506985188 -0.454107870582654 27 "U" "pyjama" "scampi" 0 1
0.453513473 -0.711174466469951 27 "U" "specht" "keuken" 1 1
0.506829381 -0.454856916598953 27 "U" "saldo" "plant" 1 1
0.520184875 -0.390650047996119 27 "U" "slap" "nacht" 1 1
0.493216544 -0.520300968056039 27 "U" "radijs" "papier" 1 1
0.426851273 -0.839353654155745 27 "U" "ekster" "tafel" 1 1
0.520181 -0.390668677154713 27 "U" "hagel" "alleen" 1 1
0.800306857 0.956043327107756 27 "U" "cape" "bitter" 1 1
0.533259869 -0.327791690099298 27 "U" "oven" "insect" 1 1
0.533502996 -0.326622851017583 27 "U" "arbeid" "zacht" 1 1
0.387045771 -0.566285757893742 28 "R" "hengst" "veulen" 1 1
0.319924444 -1.36468217742588 28 "R" "matrak" "wapen" 0 0
0.373529047 -0.727064820640879 28 "R" "eland" "gewei" 1 0
0.466999471 0.384749489194667 28 "R" "erwt" "wortel" 1 1
0.400332481 -0.408242671359384 28 "R" "ijzel" "glad" 1 1
0.40024367 -0.409299062637451 28 "R" "sauna" "warm" 1 1
0.400356382 -0.407958373153789 28 "R" "wrat" "lelijk" 1 0
0.44021669 0.0661730037280821 28 "R" "orgel" "kerk" 1 1
0.360219955 -0.885374137142084 28 "R" "cadeau" "pakje" 1 1
0.546853781 1.33460250965431 28 "R" "sober" "karig" 1 1
0.679934502 2.91757435934906 28 "R" "ezel" "balken" 1 1
0.413701862 -0.249216227770732 28 "R" "satijn" "zijde" 1 0
0.386859357 -0.568503119748799 28 "R" "eclair" "gebak" 1 1
0.440176815 0.0656986975924352 28 "R" "poema" "tijger" 1 0
0.426854789 -0.0927644665716772 28 "R" "paniek" "brand" 1 1
0.440192491 0.0658851608647212 28 "R" "klank" "geluid" 1 1
0.346854776 -1.04435059867727 28 "R" "zakmes" "scherp" 1 1
0.480349779 0.543549062791466 28 "R" "intens" "hevig" 1 0
0.386849821 -0.568616548797314 28 "U" "cement" "pels" 1 0
0.640317798 2.44634060934789 28 "U" "sabel" "leuze" 1 0
0.453525186 0.224475230913755 28 "U" "soepel" "zwart" 1 1
0.600191176 1.96904147411596 28 "U" "vracht" "degen" 0 1
0.373650968 -0.725614591716386 28 "U" "matras" "vogel" 1 1
0.440173835 0.0656632510147745 28 "U" "servet" "winter" 1 1
0.373531401 -0.727036820223492 28 "U" "kever" "fysica" 0 1
0.480173886 0.54145684638727 28 "U" "mixer" "snavel" 1 0
0.373529136 -0.727063762001479 28 "U" "vijgen" "lenig" 1 1
0.426612109 -0.0956511026343411 28 "U" "ajuin" "werk" 1 1
0.386842549 -0.568703047962667 28 "U" "fazant" "lading" 1 1
0.386853844 -0.568568695917472 28 "U" "gezag" "proper" 1 1
0.373282015 -0.730003222980717 28 "U" "gamba" "mantel" 1 1
0.53354013 1.17623896464722 28 "U" "nerts" "pizza" 1 0
0.400188446 -0.409955942437701 28 "U" "ridder" "mortel" 1 0
0.386842519 -0.568703404807408 28 "U" "patrijs" "hard" 1 0
0.373746693 -0.724475959620216 28 "U" "netjes" "macht" 1 1
0.426855206 -0.0927595064297699 28 "U" "karton" "jacht" 1 1
0.426602662 -0.0957634730434559 28 "R" "heks" "bezem" 1 1
0.453670859 0.226207985714959 28 "R" "zomer" "strand" 1 1
0.360184848 -0.885791728753473 28 "R" "okapi" "zebra" 1 1
0.386856318 -0.568539268121119 28 "R" "libel" "vijver" 0 0
0.42685622 -0.0927474450775052 28 "R" "sofa" "zetel" 1 1
0.400371879 -0.407774039055128 28 "R" "lepra" "ziekte" 1 0
0.427019238 -0.0908083745415591 28 "R" "tenger" "smal" 1 1
0.453514785 0.224351512841858 28 "R" "alarm" "gevaar" 1 1
0.573245585 1.64852839223697 28 "R" "nummer" "getal" 1 1
0.440195799 0.0659245089448895 28 "R" "taxi" "stad" 1 1
0.386848241 -0.568635342620369 28 "R" "balkon" "terras" 1 1
0.453269958 0.221439338590523 28 "R" "vallei" "bergen" 1 1
0.373281986 -0.730003567930634 28 "R" "absurd" "bizar" 1 1
0.61349231 2.12725613160205 28 "R" "venkel" "anijs" 1 0
0.426864803 -0.092645351796947 28 "R" "lepel" "bestek" 1 1
0.360235006 -0.885195108135247 28 "R" "nonkel" "tante" 1 1
0.360189497 -0.885736429713357 28 "R" "tenor" "opera" 0 0
0.347012073 -1.04247957843354 28 "R" "ananas" "sappig" 1 1
0.400188744 -0.409952397779935 28 "U" "boete" "mossel" 1 1
0.360178798 -0.885863692443019 28 "U" "appel" "wenen" 1 0
0.533553421 1.17639705876255 28 "U" "louter" "harnas" 1 0
0.426852107 -0.0927963684915724 28 "U" "marmer" "gezond" 1 1
0.493513435 0.700128443564924 28 "U" "oester" "straf" 1 1
0.506876588 0.859080806185231 28 "U" "chemie" "dadels" 0 1
0.386853814 -0.568569052762213 28 "U" "cactus" "zwak" 1 1
0.333666205 -1.20122633900859 28 "U" "slogan" "geld" 1 1
0.466889054 0.383436098333735 28 "U" "pyjama" "scampi" 1 1
0.293664217 -1.67704297465656 28 "U" "specht" "keuken" 0 0
0.426787108 -0.0935695202034438 28 "U" "saldo" "plant" 1 1
0.4136962 -0.249283576268287 28 "U" "slap" "nacht" 0 1
0.413664669 -0.249658631986483 28 "U" "radijs" "papier" 1 1
0.413666874 -0.249632403897979 28 "U" "ekster" "tafel" 1 0
0.427002579 -0.0910065304265435 28 "U" "hagel" "alleen" 1 1
0.720325351 3.39801642843186 28 "U" "cape" "bitter" 1 0
0.65356046 2.60385975264305 28 "U" "oven" "insect" 1 0
0.427048534 -0.0904599037566091 28 "U" "arbeid" "zacht" 1 1
0.520176232 -0.54115360672714 29 "R" "soepel" "lenig" 1 1
0.626971841 0.0898195090900975 29 "R" "karton" "papier" 1 1
0.546839595 -0.383620301867423 29 "R" "pyjama" "nacht" 1 1
0.533263803 -0.463829215493514 29 "R" "slap" "zwak" 1 1
0.533536434 -0.462218448598235 29 "R" "vracht" "lading" 1 1
0.520188391 -0.54108176854777 29 "R" "matras" "zacht" 1 1
0.547021389 -0.382546220941335 29 "R" "hagel" "winter" 1 1
0.520191967 -0.541060640714114 29 "R" "netjes" "proper" 1 1
0.586612463 -0.14863301463778 29 "R" "cape" "mantel" 1 1
