variability,original_n,scale_size,name,power,n,sample_size,value,sd_item
Large Heterogeneity,50,Percent,Decile 10,95,100,665.342,0.969106666666667,8.53196744778736
Large Heterogeneity,50,Percent,Decile 20,80,100,261.542,0.82095,8.53196744778736
Large Heterogeneity,50,Percent,Decile 20,85,100,296.316,0.88074,8.53196744778736
Large Heterogeneity,50,Percent,Decile 20,90,100,320.086,0.912066666666667,8.53196744778736
Large Heterogeneity,50,Percent,Decile 20,95,100,382.74,0.971423333333333,8.53196744778736
Large Heterogeneity,50,Percent,Decile 30,80,100,182.908,0.82834,8.53196744778736
Large Heterogeneity,50,Percent,Decile 30,85,100,206.744,0.886226666666667,8.53196744778736
Large Heterogeneity,50,Percent,Decile 30,90,100,222.9,0.916183333333333,8.53196744778736
Large Heterogeneity,50,Percent,Decile 30,95,100,267.248,0.9733,8.53196744778736
Large Heterogeneity,50,Percent,Decile 40,80,100,132.906,0.836683333333333,8.53196744778736
Large Heterogeneity,50,Percent,Decile 40,85,100,150.228,0.892456666666667,8.53196744778736
Large Heterogeneity,50,Percent,Decile 40,90,100,161.592,0.9214,8.53196744778736
Large Heterogeneity,50,Percent,Decile 40,95,100,192.222,0.975016666666667,8.53196744778736
Large Heterogeneity,50,Percent,Decile 50,80,100,94.202,0.847636666666667,8.53196744778736
Large Heterogeneity,50,Percent,Decile 50,85,100,106.892,0.901953333333333,8.53196744778736
Large Heterogeneity,50,Percent,Decile 50,90,100,114.732,0.928426666666667,8.53196744778736
Large Heterogeneity,50,Percent,Decile 50,95,100,136.376,0.97771,8.53196744778736
Large Heterogeneity,50,Percent,Decile 60,80,100,79.442,0.860993333333333,8.53196744778736
Large Heterogeneity,50,Percent,Decile 60,85,100,88.442,0.906896666666667,8.53196744778736
Large Heterogeneity,50,Percent,Decile 60,90,100,95.35,0.93413,8.53196744778736
Large Heterogeneity,50,Percent,Decile 60,95,100,113.214,0.979563333333333,8.53196744778736
Large Heterogeneity,50,Percent,Decile 70,80,100,66.746,0.857196666666667,8.53196744778736
Large Heterogeneity,50,Percent,Decile 70,85,100,77.496,0.916976666666667,8.53196744778736
Large Heterogeneity,50,Percent,Decile 70,90,100,82.444,0.937766666666667,8.53196744778736
Large Heterogeneity,50,Percent,Decile 70,95,100,97.942,0.981303333333333,8.53196744778736
Large Heterogeneity,50,Percent,Decile 80,80,100,59.618,0.879943333333334,8.53196744778736
Large Heterogeneity,50,Percent,Decile 80,85,100,64.442,0.91094,8.53196744778736
Large Heterogeneity,50,Percent,Decile 80,90,100,70.664,0.941393333333333,8.53196744778736
Large Heterogeneity,50,Percent,Decile 80,95,100,84.15,0.982686666666667,8.53196744778736
Large Heterogeneity,50,Percent,Decile 90,80,100,49.732,0.88553,8.53196744778736
Large Heterogeneity,50,Percent,Decile 90,85,100,57.706,0.941713333333333,8.53196744778736
Large Heterogeneity,50,Percent,Decile 90,90,100,59.834,0.951733333333333,8.53196744778736
Large Heterogeneity,50,Percent,Decile 90,95,100,69.822,0.983536666666667,8.53196744778736
Large Heterogeneity,60,Likert,Decile 0,80,98,814.918301620165,0.812024866629422,0.463121746773866
Large Heterogeneity,60,Likert,Decile 0,85,96,860.070961500543,0.87756285430839,0.461835626812058
Large Heterogeneity,60,Likert,Decile 0,90,94,876.065302782324,0.909563829787234,0.461118302963787
Large Heterogeneity,60,Likert,Decile 0,95,90,918.539367611675,0.968826225215114,0.459654650306224
Large Heterogeneity,60,Likert,Decile 10,80,100,281.496,0.825763333333333,0.464139289805754
Large Heterogeneity,60,Likert,Decile 10,85,100,308.496,0.888436666666667,0.464139289805754
Large Heterogeneity,60,Likert,Decile 10,90,100,323.484,0.918276666666667,0.464139289805754
Large Heterogeneity,60,Likert,Decile 10,95,100,360.128,0.97225,0.464139289805754
Large Heterogeneity,60,Likert,Decile 20,80,100,176.26,0.839163333333333,0.464139289805754
Large Heterogeneity,60,Likert,Decile 20,85,100,192.808,0.897796666666667,0.464139289805754
Large Heterogeneity,60,Likert,Decile 20,90,100,202.298,0.926096666666667,0.464139289805754
Large Heterogeneity,60,Likert,Decile 20,95,100,225.678,0.97541,0.464139289805754
Large Heterogeneity,60,Likert,Decile 30,80,100,136.116,0.84793,0.464139289805754
Large Heterogeneity,60,Likert,Decile 30,85,100,148.984,0.905453333333333,0.464139289805754
Large Heterogeneity,60,Likert,Decile 30,90,100,156.16,0.932016666666667,0.464139289805754
Large Heterogeneity,60,Likert,Decile 30,95,100,174.53,0.97792,0.464139289805754
Large Heterogeneity,60,Likert,Decile 40,80,100,115.976,0.854346666666667,0.464139289805754
Large Heterogeneity,60,Likert,Decile 40,85,100,127.084,0.910413333333333,0.464139289805754
Large Heterogeneity,60,Likert,Decile 40,90,100,133.09,0.935323333333333,0.464139289805754
Large Heterogeneity,60,Likert,Decile 40,95,100,148.846,0.97976,0.464139289805754
Large Heterogeneity,60,Likert,Decile 50,80,100,100.298,0.862643333333333,0.464139289805754
Large Heterogeneity,60,Likert,Decile 50,85,100,109.622,0.91545,0.464139289805754
Large Heterogeneity,60,Likert,Decile 50,90,100,114.886,0.93929,0.464139289805754
Large Heterogeneity,60,Likert,Decile 50,95,100,128.754,0.98126,0.464139289805754
Large Heterogeneity,60,Likert,Decile 60,80,100,87.334,0.865213333333333,0.464139289805754
Large Heterogeneity,60,Likert,Decile 60,85,100,96.636,0.921776666666667,0.464139289805754
Large Heterogeneity,60,Likert,Decile 60,90,100,101.288,0.944233333333333,0.464139289805754
Large Heterogeneity,60,Likert,Decile 60,95,100,113.236,0.982973333333333,0.464139289805754
Large Heterogeneity,60,Likert,Decile 70,80,100,79.21,0.886923333333333,0.464139289805754
Large Heterogeneity,60,Likert,Decile 70,85,100,84.422,0.922123333333333,0.464139289805754
Large Heterogeneity,60,Likert,Decile 70,90,100,88.824,0.945673333333333,0.464139289805754
Large Heterogeneity,60,Likert,Decile 70,95,100,100,0.983756666666667,0.464139289805754
Large Heterogeneity,60,Likert,Decile 80,80,100,67.49,0.874423333333333,0.464139289805754
Large Heterogeneity,60,Likert,Decile 80,85,100,77.236,0.944553333333333,0.464139289805754
Large Heterogeneity,60,Likert,Decile 80,90,100,79.6,0.956793333333333,0.464139289805754
Large Heterogeneity,60,Likert,Decile 80,95,100,87.412,0.984756666666667,0.464139289805754
Large Heterogeneity,60,Likert,Decile 90,80,100,60.188,0.883636666666667,0.464139289805754
Large Heterogeneity,60,Likert,Decile 90,85,100,64.574,0.918596666666667,0.464139289805754
Large Heterogeneity,60,Likert,Decile 90,90,100,70.168,0.952446666666667,0.464139289805754
Large Heterogeneity,60,Likert,Decile 90,95,100,79.694,0.98968,0.464139289805754
Large Heterogeneity,60,Milliseconds,Decile 0,80,65,1512.92968483527,0.80452146148887,123.43395710092
Large Heterogeneity,60,Milliseconds,Decile 0,85,48,1476.44590067777,0.870559723606957,125.076021617591
Large Heterogeneity,60,Milliseconds,Decile 0,90,37,1409.37449247992,0.903550523958494,127.735868661933
Large Heterogeneity,60,Milliseconds,Decile 0,95,30,1522.48297850298,0.968250673400673,129.617231309241
Large Heterogeneity,60,Milliseconds,Decile 10,80,100,314.434,0.819266666666667,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 10,85,100,350.596,0.881196666666667,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 10,90,100,374.004,0.911303333333333,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 10,95,100,446.634,0.970736666666667,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 20,80,100,232.014,0.825253333333333,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 20,85,100,258.57,0.884823333333334,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 20,90,100,275.974,0.914333333333333,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 20,95,100,327.984,0.972216666666667,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 30,80,100,173.47,0.83226,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 30,85,100,193.624,0.88968,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 30,90,100,206.744,0.917766666666667,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 30,95,100,245.618,0.973873333333333,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 40,80,100,125.222,0.842356666666667,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 40,85,100,139.758,0.89704,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 40,90,100,149.038,0.92328,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 40,95,100,178.058,0.975923333333333,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 50,80,100,103.47,0.85078,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 50,85,100,115.568,0.902776666666667,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 50,90,100,123.282,0.92802,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 50,95,100,147.174,0.97763,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 60,80,100,89.204,0.85473,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 60,85,100,100.21,0.906493333333333,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 60,90,100,106.784,0.930103333333333,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 60,95,100,127.81,0.97866,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 70,80,100,79.268,0.868196666666667,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 70,85,100,87.048,0.909526666666667,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 70,90,100,93.228,0.934493333333333,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 70,95,100,111.26,0.97991,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 80,80,100,66.734,0.861646666666667,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 80,85,100,77.12,0.922176666666667,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 80,90,100,81.058,0.93887,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 80,95,100,96.3,0.981256666666667,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 90,80,100,59.32,0.883786666666667,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 90,85,100,63.768,0.91336,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 90,90,100,69.13,0.940586666666667,124.132380902987
Large Heterogeneity,60,Milliseconds,Decile 90,95,100,82.976,0.982786666666667,124.132380902987
Large Heterogeneity,60,Percent,Decile 10,80,100,550.796,0.810923333333333,8.50948696773314
Large Heterogeneity,60,Percent,Decile 10,85,100,625.258,0.874453333333334,8.50948696773314
Large Heterogeneity,60,Percent,Decile 10,90,100,669.928,0.906243333333333,8.50948696773314
Large Heterogeneity,60,Percent,Decile 10,95,100,810.746,0.968763333333333,8.50948696773314
Large Heterogeneity,60,Percent,Decile 20,80,100,300.284,0.818423333333333,8.50948696773314
Large Heterogeneity,60,Percent,Decile 20,85,100,341.49,0.880483333333334,8.50948696773314
Large Heterogeneity,60,Percent,Decile 20,90,100,366.384,0.910546666666667,8.50948696773314
Large Heterogeneity,60,Percent,Decile 20,95,100,443.024,0.970866666666667,8.50948696773314
Large Heterogeneity,60,Percent,Decile 30,80,100,219.394,0.824656666666667,8.50948696773314
Large Heterogeneity,60,Percent,Decile 30,85,100,248.866,0.884646666666667,8.50948696773314
Large Heterogeneity,60,Percent,Decile 30,90,100,267.042,0.913623333333333,8.50948696773314
Large Heterogeneity,60,Percent,Decile 30,95,100,322.776,0.972333333333333,8.50948696773314
Large Heterogeneity,60,Percent,Decile 40,80,100,155.998,0.83182,8.50948696773314
Large Heterogeneity,60,Percent,Decile 40,85,100,176.354,0.890573333333333,8.50948696773314
Large Heterogeneity,60,Percent,Decile 40,90,100,188.956,0.918856666666667,8.50948696773314
Large Heterogeneity,60,Percent,Decile 40,95,100,226.44,0.973923333333333,8.50948696773314
Large Heterogeneity,60,Percent,Decile 50,80,100,107.538,0.845593333333333,8.50948696773314
Large Heterogeneity,60,Percent,Decile 50,85,100,121.318,0.898866666666667,8.50948696773314
Large Heterogeneity,60,Percent,Decile 50,90,100,130.126,0.925336666666667,8.50948696773314
Large Heterogeneity,60,Percent,Decile 50,95,100,155.682,0.976626666666667,8.50948696773314
Large Heterogeneity,60,Percent,Decile 60,80,100,90.522,0.849206666666667,8.50948696773314
Large Heterogeneity,60,Percent,Decile 60,85,100,103.01,0.905786666666667,8.50948696773314
Large Heterogeneity,60,Percent,Decile 60,90,100,109.916,0.92929,8.50948696773314
Large Heterogeneity,60,Percent,Decile 60,95,100,131.732,0.978246666666667,8.50948696773314
Large Heterogeneity,60,Percent,Decile 70,80,100,80.318,0.860053333333333,8.50948696773314
Large Heterogeneity,60,Percent,Decile 70,85,100,89.538,0.907266666666667,8.50948696773314
Large Heterogeneity,60,Percent,Decile 70,90,100,96.492,0.933713333333333,8.50948696773314
Large Heterogeneity,60,Percent,Decile 70,95,100,114.934,0.97948,8.50948696773314
Large Heterogeneity,60,Percent,Decile 80,80,100,68.056,0.86071,8.50948696773314
Large Heterogeneity,60,Percent,Decile 80,85,100,78.536,0.91863,8.50948696773314
Large Heterogeneity,60,Percent,Decile 80,90,100,83.014,0.93689,8.50948696773314
Large Heterogeneity,60,Percent,Decile 80,95,100,99,0.981163333333333,8.50948696773314
Large Heterogeneity,60,Percent,Decile 90,80,100,58.98,0.8771,8.50948696773314
Large Heterogeneity,60,Percent,Decile 90,85,100,64.294,0.91123,8.50948696773314
Large Heterogeneity,60,Percent,Decile 90,90,100,70.238,0.94166,8.50948696773314
Large Heterogeneity,60,Percent,Decile 90,95,100,83.576,0.98314,8.50948696773314
Large Heterogeneity,70,Likert,Decile 0,80,94,861.611396429445,0.813021398875031,0.457066164902151
Large Heterogeneity,70,Likert,Decile 0,85,94,931.977944261313,0.876805849280078,0.457066164902151
Large Heterogeneity,70,Likert,Decile 0,90,92,951.571716863046,0.908201690821256,0.455545475700455
Large Heterogeneity,70,Likert,Decile 0,95,86,978.838338802692,0.968882762357256,0.452650932870246
Large Heterogeneity,70,Likert,Decile 10,80,100,324.024,0.8255,0.459641473968779
Large Heterogeneity,70,Likert,Decile 10,85,100,351.734,0.887056666666667,0.459641473968779
Large Heterogeneity,70,Likert,Decile 10,90,100,368.328,0.91651,0.459641473968779
Large Heterogeneity,70,Likert,Decile 10,95,100,410.316,0.971703333333333,0.459641473968779
Large Heterogeneity,70,Likert,Decile 20,80,100,200.774,0.837456666666667,0.459641473968779
Large Heterogeneity,70,Likert,Decile 20,85,100,218.298,0.896826666666667,0.459641473968779
Large Heterogeneity,70,Likert,Decile 20,90,100,228.352,0.92433,0.459641473968779
Large Heterogeneity,70,Likert,Decile 20,95,100,254.758,0.974566666666667,0.459641473968779
Large Heterogeneity,70,Likert,Decile 30,80,100,156.818,0.84493,0.459641473968779
Large Heterogeneity,70,Likert,Decile 30,85,100,170.73,0.902286666666667,0.459641473968779
Large Heterogeneity,70,Likert,Decile 30,90,100,178.752,0.929283333333333,0.459641473968779
Large Heterogeneity,70,Likert,Decile 30,95,100,199.642,0.976746666666667,0.459641473968779
Large Heterogeneity,70,Likert,Decile 40,80,100,133.136,0.851646666666667,0.459641473968779
Large Heterogeneity,70,Likert,Decile 40,85,100,145.042,0.907333333333333,0.459641473968779
Large Heterogeneity,70,Likert,Decile 40,90,100,151.774,0.932766666666667,0.459641473968779
Large Heterogeneity,70,Likert,Decile 40,95,100,169.64,0.978086666666667,0.459641473968779
Large Heterogeneity,70,Likert,Decile 50,80,100,115.8,0.858443333333333,0.459641473968779
Large Heterogeneity,70,Likert,Decile 50,85,100,126.254,0.911853333333333,0.459641473968779
Large Heterogeneity,70,Likert,Decile 50,90,100,132.194,0.93687,0.459641473968779
Large Heterogeneity,70,Likert,Decile 50,95,100,147.59,0.979246666666667,0.459641473968779
Large Heterogeneity,70,Likert,Decile 60,80,100,101.192,0.865186666666667,0.459641473968779
Large Heterogeneity,70,Likert,Decile 60,85,100,110.028,0.916196666666667,0.459641473968779
Large Heterogeneity,70,Likert,Decile 60,90,100,115.392,0.940346666666667,0.459641473968779
Large Heterogeneity,70,Likert,Decile 60,95,100,129.042,0.981036666666667,0.459641473968779
Large Heterogeneity,70,Likert,Decile 70,80,100,87.672,0.86516,0.459641473968779
Large Heterogeneity,70,Likert,Decile 70,85,100,97.006,0.923793333333333,0.459641473968779
Large Heterogeneity,70,Likert,Decile 70,90,100,101.526,0.94613,0.459641473968779
Large Heterogeneity,70,Likert,Decile 70,95,100,112.962,0.982433333333333,0.459641473968779
Large Heterogeneity,70,Likert,Decile 80,80,100,79.352,0.889616666666667,0.459641473968779
Large Heterogeneity,70,Likert,Decile 80,85,100,83.284,0.916313333333333,0.459641473968779
Large Heterogeneity,70,Likert,Decile 80,90,100,88.314,0.9436,0.459641473968779
Large Heterogeneity,70,Likert,Decile 80,95,100,100.272,0.98444,0.459641473968779
Large Heterogeneity,70,Likert,Decile 90,80,100,71.254,0.89362,0.459641473968779
Large Heterogeneity,70,Likert,Decile 90,85,100,78.484,0.945066666666667,0.459641473968779
Large Heterogeneity,70,Likert,Decile 90,90,100,80.08,0.953163333333333,0.459641473968779
Large Heterogeneity,70,Likert,Decile 90,95,100,89.084,0.983673333333333,0.459641473968779
Large Heterogeneity,70,Milliseconds,Decile 0,80,41,1403.53989109551,0.803277326106595,127.366837955616
Large Heterogeneity,70,Milliseconds,Decile 0,85,33,1472.01192378451,0.87121233612723,130.085876409949
Large Heterogeneity,70,Milliseconds,Decile 0,90,27,1433.82868636427,0.903493087344523,133.693905959357
Large Heterogeneity,70,Milliseconds,Decile 0,95,24,1592.87083333333,0.968208333333333,134.425817986159
Large Heterogeneity,70,Milliseconds,Decile 10,80,100,365.916,0.815976666666667,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 10,85,100,414.254,0.88016,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 10,90,100,439.678,0.90971,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 10,95,100,522.376,0.970246666666667,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 20,80,100,264.81,0.821206666666667,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 20,85,100,298.594,0.88406,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 20,90,100,317.278,0.913256666666667,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 20,95,100,376.394,0.971496666666667,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 30,80,100,197.164,0.827413333333333,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 30,85,100,221.908,0.888173333333333,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 30,90,100,236.198,0.91681,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 30,95,100,280.158,0.972906666666667,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 40,80,100,141.232,0.837663333333333,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 40,85,100,158.94,0.895036666666667,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 40,90,100,169.29,0.922366666666667,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 40,95,100,201.812,0.975186666666667,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 50,80,100,117.192,0.844013333333333,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 50,85,100,131.714,0.898766666666667,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 50,90,100,140.494,0.925423333333333,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 50,95,100,167.42,0.97637,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 60,80,100,102.868,0.84946,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 60,85,100,115.59,0.903683333333333,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 60,90,100,123.094,0.92853,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 60,95,100,146.618,0.977766666666667,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 70,80,100,90.056,0.853273333333333,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 70,85,100,101.912,0.908223333333333,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 70,90,100,108.236,0.930836666666667,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 70,95,100,128.864,0.978613333333333,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 80,80,100,78.69,0.86738,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 80,85,100,86.434,0.908226666666667,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 80,90,100,93.006,0.935196666666667,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 80,95,100,110.824,0.97979,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 90,80,100,66.208,0.865626666666667,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 90,85,100,76.044,0.924193333333333,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 90,90,100,79.786,0.93927,123.588036976183
Large Heterogeneity,70,Milliseconds,Decile 90,95,100,94.474,0.980886666666667,123.588036976183
Large Heterogeneity,70,Percent,Decile 10,80,100,650.404,0.809413333333333,8.54665255037336
Large Heterogeneity,70,Percent,Decile 10,85,100,735.096,0.87306,8.54665255037336
Large Heterogeneity,70,Percent,Decile 10,90,100,791.428,0.905023333333333,8.54665255037336
Large Heterogeneity,70,Percent,Decile 10,95,100,959.556,0.96839,8.54665255037336
Large Heterogeneity,70,Percent,Decile 20,80,100,356.098,0.815916666666667,8.54665255037336
Large Heterogeneity,70,Percent,Decile 20,85,100,401.988,0.878043333333334,8.54665255037336
Large Heterogeneity,70,Percent,Decile 20,90,100,433.414,0.908863333333333,8.54665255037336
Large Heterogeneity,70,Percent,Decile 20,95,100,527.198,0.96979,8.54665255037336
Large Heterogeneity,70,Percent,Decile 30,80,100,260.316,0.821626666666667,8.54665255037336
Large Heterogeneity,70,Percent,Decile 30,85,100,293.254,0.881916666666667,8.54665255037336
Large Heterogeneity,70,Percent,Decile 30,90,100,315.822,0.912313333333333,8.54665255037336
Large Heterogeneity,70,Percent,Decile 30,95,100,383.326,0.97122,8.54665255037336
Large Heterogeneity,70,Percent,Decile 40,80,100,179.286,0.828143333333333,8.54665255037336
Large Heterogeneity,70,Percent,Decile 40,85,100,202.262,0.88786,8.54665255037336
Large Heterogeneity,70,Percent,Decile 40,90,100,216.792,0.916436666666667,8.54665255037336
Large Heterogeneity,70,Percent,Decile 40,95,100,261.738,0.97294,8.54665255037336
Large Heterogeneity,70,Percent,Decile 50,80,100,124.984,0.839423333333333,8.54665255037336
Large Heterogeneity,70,Percent,Decile 50,85,100,140.882,0.894653333333333,8.54665255037336
Large Heterogeneity,70,Percent,Decile 50,90,100,151.182,0.922276666666667,8.54665255037336
Large Heterogeneity,70,Percent,Decile 50,95,100,181.604,0.97548,8.54665255037336
Large Heterogeneity,70,Percent,Decile 60,80,100,106.336,0.84492,8.54665255037336
Large Heterogeneity,70,Percent,Decile 60,85,100,119.966,0.89939,8.54665255037336
Large Heterogeneity,70,Percent,Decile 60,90,100,128.292,0.924843333333333,8.54665255037336
Large Heterogeneity,70,Percent,Decile 60,95,100,154.1,0.977256666666667,8.54665255037336
Large Heterogeneity,70,Percent,Decile 70,80,100,91.426,0.850673333333333,8.54665255037336
Large Heterogeneity,70,Percent,Decile 70,85,100,103.6,0.903756666666667,8.54665255037336
Large Heterogeneity,70,Percent,Decile 70,90,100,110.552,0.928513333333333,8.54665255037336
Large Heterogeneity,70,Percent,Decile 70,95,100,132.744,0.97852,8.54665255037336
Large Heterogeneity,70,Percent,Decile 80,80,100,79.134,0.86186,8.54665255037336
Large Heterogeneity,70,Percent,Decile 80,85,100,87.696,0.905863333333333,8.54665255037336
Large Heterogeneity,70,Percent,Decile 80,90,100,94.848,0.93389,8.54665255037336
Large Heterogeneity,70,Percent,Decile 80,95,100,113.278,0.980303333333333,8.54665255037336
Large Heterogeneity,70,Percent,Decile 90,80,100,65.64,0.860773333333333,8.54665255037336
Large Heterogeneity,70,Percent,Decile 90,85,100,75.922,0.922526666666667,8.54665255037336
Large Heterogeneity,70,Percent,Decile 90,90,100,79.906,0.938773333333333,8.54665255037336
Large Heterogeneity,70,Percent,Decile 90,95,100,95.084,0.981636666666667,8.54665255037336
Large Heterogeneity,80,Likert,Decile 0,80,85,877.6030801157,0.810946869070209,0.451247125223537
Large Heterogeneity,80,Likert,Decile 0,85,81,893.246913580247,0.877502057613169,0.449208294227768
Large Heterogeneity,80,Likert,Decile 0,90,81,925.604430787376,0.908774117787038,0.449208294227768
Large Heterogeneity,80,Likert,Decile 0,95,77,965.732767442429,0.96858189033189,0.447320316398404
Large Heterogeneity,80,Likert,Decile 10,80,100,372.918,0.821586666666667,0.4598093284225
Large Heterogeneity,80,Likert,Decile 10,85,100,404.958,0.886513333333333,0.4598093284225
Large Heterogeneity,80,Likert,Decile 10,90,100,420.836,0.91614,0.4598093284225
Large Heterogeneity,80,Likert,Decile 10,95,100,466.184,0.970386666666667,0.4598093284225
Large Heterogeneity,80,Likert,Decile 20,80,100,229.032,0.833633333333333,0.4598093284225
Large Heterogeneity,80,Likert,Decile 20,85,100,248.61,0.895586666666667,0.4598093284225
Large Heterogeneity,80,Likert,Decile 20,90,100,258.728,0.923606666666667,0.4598093284225
Large Heterogeneity,80,Likert,Decile 20,95,100,286.536,0.972693333333333,0.4598093284225
Large Heterogeneity,80,Likert,Decile 30,80,100,176.652,0.841636666666667,0.4598093284225
Large Heterogeneity,80,Likert,Decile 30,85,100,191.708,0.900693333333333,0.4598093284225
Large Heterogeneity,80,Likert,Decile 30,90,100,199.966,0.928053333333333,0.4598093284225
Large Heterogeneity,80,Likert,Decile 30,95,100,221.916,0.97444,0.4598093284225
Large Heterogeneity,80,Likert,Decile 40,80,100,152.556,0.847093333333333,0.4598093284225
Large Heterogeneity,80,Likert,Decile 40,85,100,165.774,0.90578,0.4598093284225
Large Heterogeneity,80,Likert,Decile 40,90,100,172.514,0.930563333333333,0.4598093284225
Large Heterogeneity,80,Likert,Decile 40,95,100,191.912,0.975653333333333,0.4598093284225
Large Heterogeneity,80,Likert,Decile 50,80,100,131.458,0.852486666666667,0.4598093284225
Large Heterogeneity,80,Likert,Decile 50,85,100,143.246,0.910536666666667,0.4598093284225
Large Heterogeneity,80,Likert,Decile 50,90,100,149.132,0.93452,0.4598093284225
Large Heterogeneity,80,Likert,Decile 50,95,100,165.828,0.977223333333333,0.4598093284225
Large Heterogeneity,80,Likert,Decile 60,80,100,114.56,0.8604,0.4598093284225
Large Heterogeneity,80,Likert,Decile 60,85,100,124.336,0.913446666666667,0.4598093284225
Large Heterogeneity,80,Likert,Decile 60,90,100,130.07,0.938783333333333,0.4598093284225
Large Heterogeneity,80,Likert,Decile 60,95,100,144.462,0.978463333333333,0.4598093284225
Large Heterogeneity,80,Likert,Decile 70,80,100,99.996,0.87123,0.4598093284225
Large Heterogeneity,80,Likert,Decile 70,85,100,107.38,0.915873333333333,0.4598093284225
Large Heterogeneity,80,Likert,Decile 70,90,100,112.702,0.941436666666667,0.4598093284225
Large Heterogeneity,80,Likert,Decile 70,95,100,125.618,0.980136666666667,0.4598093284225
Large Heterogeneity,80,Likert,Decile 80,80,100,87.56,0.86852,0.4598093284225
Large Heterogeneity,80,Likert,Decile 80,85,100,97.57,0.93356,0.4598093284225
Large Heterogeneity,80,Likert,Decile 80,90,100,100.446,0.946993333333333,0.4598093284225
Large Heterogeneity,80,Likert,Decile 80,95,100,111.262,0.981396666666667,0.4598093284225
Large Heterogeneity,80,Likert,Decile 90,80,100,79.718,0.878796666666667,0.4598093284225
Large Heterogeneity,80,Likert,Decile 90,85,100,84.87,0.91576,0.4598093284225
Large Heterogeneity,80,Likert,Decile 90,90,100,90.664,0.947896666666667,0.4598093284225
