variability,original_n,scale_size,name,power,n,sample_size,value,sd_item
Medium Heterogeneity,60,Percent,Decile 40,85,100,119.08,0.91994,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 40,90,100,123.73,0.942866666666667,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 40,95,100,136.63,0.98438,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 50,80,100,96.568,0.87914,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 50,85,100,103.156,0.923066666666667,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 50,90,100,107.608,0.947093333333333,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 50,95,100,118.914,0.9861,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 60,80,100,83.784,0.872776666666667,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 60,85,100,91.958,0.93214,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 60,90,100,96.042,0.95459,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 60,95,100,105.068,0.986583333333333,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 70,80,100,78.708,0.91209,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 70,85,100,81.48,0.932753333333333,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 70,90,100,84.166,0.948853333333333,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 70,95,100,94.774,0.988356666666667,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 80,80,100,66.448,0.876653333333333,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 80,85,100,76.362,0.956226666666667,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 80,90,100,78.946,0.971256666666667,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 80,95,100,83.576,0.988053333333333,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 90,80,100,60.326,0.88479,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 90,85,100,64.664,0.921096666666667,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 90,90,100,70.084,0.955346666666667,6.77763934139765
Medium Heterogeneity,60,Percent,Decile 90,95,100,79.42,0.993753333333333,6.77763934139765
Medium Heterogeneity,70,Likert,Decile 0,80,100,169.672,0.86838,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 0,85,100,177.886,0.916303333333333,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 0,90,100,183.13,0.940936666666667,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 0,95,100,197.16,0.98292,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 10,80,100,137.91,0.878136666666667,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 10,85,100,145.118,0.92535,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 10,90,100,149.234,0.946386666666667,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 10,95,100,160.8,0.98483,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 20,80,100,123.954,0.8825,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 20,85,100,130.828,0.931066666666667,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 20,90,100,134.45,0.950573333333333,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 20,95,100,144.606,0.98577,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 30,80,100,114.112,0.89356,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 30,85,100,119.686,0.933316666666667,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 30,90,100,122.72,0.95086,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 30,95,100,132.78,0.98701,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 40,80,100,103.69,0.886876666666667,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 40,85,100,110.122,0.936266666666667,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 40,90,100,113.844,0.957646666666667,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 40,95,100,121.954,0.98731,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 50,80,100,98.314,0.915793333333333,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 50,85,100,101.214,0.93844,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 50,90,100,103.486,0.952583333333333,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 50,95,100,112.984,0.988496666666667,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 60,80,100,89.308,0.895753333333333,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 60,85,100,96.534,0.954386666666667,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 60,90,100,98.876,0.96852,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 60,95,100,104.094,0.98814,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 70,80,100,81.06,0.883403333333333,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 70,85,100,86.75,0.930516666666667,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 70,90,100,91.64,0.960983333333333,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 70,95,100,99.216,0.991423333333333,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 80,80,100,79.976,0.92804,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 80,85,100,80.768,0.934586666666667,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 80,90,100,82.924,0.94856,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 80,95,100,93.45,0.99031,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 90,80,100,78.128,0.955313333333333,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 90,85,100,79.83,0.96952,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 90,90,100,80.052,0.970896666666667,0.241108589672366
Medium Heterogeneity,70,Likert,Decile 90,95,100,84.334,0.986126666666667,0.241108589672366
Medium Heterogeneity,70,Milliseconds,Decile 0,80,100,409.134,0.81509,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 0,85,100,458.29,0.87977,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 0,90,100,484.392,0.912793333333333,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 0,95,100,547.154,0.972076666666667,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 10,80,100,279.274,0.821223333333333,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 10,85,100,312.434,0.884933333333333,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 10,90,100,330.476,0.917363333333333,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 10,95,100,373.772,0.974126666666667,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 20,80,100,215.902,0.826866666666667,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 20,85,100,241.106,0.89007,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 20,90,100,254.686,0.921036666666667,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 20,95,100,288.722,0.975586666666667,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 30,80,100,156.794,0.836383333333333,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 30,85,100,174.832,0.89759,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 30,90,100,184.768,0.926686666666667,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 30,95,100,209.682,0.977753333333333,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 40,80,100,126.228,0.844593333333333,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 40,85,100,140.4,0.90301,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 40,90,100,148.408,0.93079,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 40,95,100,168.966,0.97934,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 50,80,100,111.568,0.850343333333333,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 50,85,100,123.816,0.906576666666667,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 50,90,100,131.046,0.933336666666667,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 50,95,100,149.524,0.980613333333333,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 60,80,100,101.328,0.856343333333333,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 60,85,100,111.924,0.909306666666667,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 60,90,100,118.604,0.935856666666667,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 60,95,100,135.256,0.981293333333333,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 70,80,100,89.626,0.859026666666667,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 70,85,100,100.276,0.915546666666667,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 70,90,100,105.558,0.938456666666667,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 70,95,100,120.546,0.9823,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 80,80,100,79.14,0.874353333333333,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 80,85,100,85.53,0.91389,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 80,90,100,91.424,0.94226,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 80,95,100,104.804,0.983483333333333,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 90,80,100,66.704,0.870356666666667,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 90,85,100,76.412,0.936413333333333,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 90,90,100,79.41,0.950273333333333,103.805479740683
Medium Heterogeneity,70,Milliseconds,Decile 90,95,100,89.702,0.983936666666667,103.805479740683
Medium Heterogeneity,70,Percent,Decile 0,80,100,579.536,0.815773333333333,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 0,85,100,624.594,0.880593333333333,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 0,90,100,648.93,0.912133333333333,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 0,95,100,709.706,0.97129,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 10,80,100,284.792,0.830233333333333,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 10,85,100,307.218,0.892423333333333,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 10,90,100,319.292,0.921893333333333,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 10,95,100,349.814,0.97543,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 20,80,100,222.438,0.837156666666667,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 20,85,100,239.484,0.897683333333333,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 20,90,100,248.994,0.926726666666667,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 20,95,100,273.29,0.977103333333333,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 30,80,100,154.518,0.85094,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 30,85,100,166.414,0.909026666666667,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 30,90,100,173.074,0.93545,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 30,95,100,189.934,0.980396666666667,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 40,80,100,128.086,0.86154,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 40,85,100,137.762,0.91505,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 40,90,100,143.288,0.939986666666667,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 40,95,100,157.476,0.98226,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 50,80,100,110.66,0.86568,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 50,85,100,119.782,0.92122,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 50,90,100,124.432,0.94384,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 50,95,100,136.76,0.983336666666667,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 60,80,100,99.066,0.88361,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 60,85,100,104.89,0.92168,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 60,90,100,109.152,0.944516666666667,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 60,95,100,120.892,0.985083333333333,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 70,80,100,84.158,0.863396666666667,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 70,85,100,94.096,0.935376666666667,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 70,90,100,98.298,0.95777,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 70,95,100,106.168,0.98535,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 80,80,100,79.75,0.903386666666667,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 80,85,100,81.964,0.9199,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 80,90,100,86.104,0.94473,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 80,95,100,97.826,0.988793333333333,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 90,80,100,72.644,0.90843,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 90,85,100,79.16,0.958163333333333,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 90,90,100,79.99,0.96259,6.80071899068815
Medium Heterogeneity,70,Percent,Decile 90,95,100,86.404,0.98505,6.80071899068815
Medium Heterogeneity,80,Likert,Decile 0,80,100,191.616,0.862303333333333,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 0,85,100,201.264,0.91433,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 0,90,100,206.912,0.939083333333333,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 0,95,100,221.49,0.982336666666667,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 10,80,100,155.838,0.871903333333333,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 10,85,100,164.006,0.92262,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 10,90,100,168.43,0.94452,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 10,95,100,180.64,0.984543333333333,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 20,80,100,140.74,0.87765,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 20,85,100,147.742,0.92453,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 20,90,100,152.138,0.94795,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 20,95,100,162.92,0.985136666666667,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 30,80,100,127.54,0.878396666666667,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 30,85,100,134.758,0.930286666666667,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 30,90,100,138.942,0.953306666666667,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 30,95,100,148.092,0.98577,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 40,80,100,117.962,0.898003333333333,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 40,85,100,122.63,0.932326666666667,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 40,90,100,125.836,0.95086,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 40,95,100,135.836,0.98759,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 50,80,100,106.896,0.880963333333333,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 50,85,100,114.944,0.942843333333333,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 50,90,100,118.246,0.961643333333333,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 50,95,100,125.174,0.987196666666667,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 60,80,100,100.598,0.902556666666667,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 60,85,100,103.744,0.927703333333333,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 60,90,100,107.55,0.951146666666667,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 60,95,100,117.514,0.99019,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 70,80,100,97.992,0.933053333333333,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 70,85,100,100.134,0.949476666666667,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 70,90,100,101.214,0.956326666666667,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 70,95,100,109.486,0.987553333333333,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 80,80,100,88.354,0.891293333333333,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 80,85,100,97.248,0.965096666666667,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 80,90,100,99.136,0.976246666666667,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 80,95,100,102.352,0.988053333333333,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 90,80,100,80.588,0.88338,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 90,85,100,85.436,0.924923333333333,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 90,90,100,90.756,0.95915,0.238164930164573
Medium Heterogeneity,80,Likert,Decile 90,95,100,99.208,0.994726666666667,0.238164930164573
Medium Heterogeneity,80,Milliseconds,Decile 0,80,100,458.08,0.813673333333333,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 0,85,100,513.25,0.87834,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 0,90,100,544.946,0.911283333333333,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 0,95,100,613.048,0.972033333333333,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 10,80,100,322.468,0.819826666666667,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 10,85,100,359.954,0.882493333333333,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 10,90,100,382.242,0.915036666666667,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 10,95,100,431.234,0.97372,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 20,80,100,243.478,0.82506,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 20,85,100,271.318,0.886786666666667,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 20,90,100,287.796,0.91876,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 20,95,100,324.558,0.975166666666667,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 30,80,100,174.548,0.83376,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 30,85,100,194.594,0.894303333333333,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 30,90,100,206.068,0.924783333333333,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 30,95,100,233.316,0.97751,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 40,80,100,141.908,0.841046666666667,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 40,85,100,157.738,0.89938,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 40,90,100,167.316,0.928856666666667,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 40,95,100,189.54,0.97908,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 50,80,100,126.928,0.845133333333333,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 50,85,100,140.948,0.902733333333333,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 50,90,100,149.214,0.930936666666667,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 50,95,100,169.532,0.979873333333333,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 60,80,100,114.334,0.849246666666667,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 60,85,100,127.172,0.906606666666667,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 60,90,100,134.492,0.933406666666667,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 60,95,100,152.736,0.98076,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 70,80,100,101.706,0.853066666666667,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 70,85,100,113.108,0.910146666666667,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 70,90,100,119.794,0.936293333333333,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 70,95,100,136.188,0.981813333333333,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 80,80,100,87.076,0.857106666666667,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 80,85,100,98.298,0.918653333333333,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 80,90,100,103.252,0.939916666666667,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 80,95,100,117.708,0.98289,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 90,80,100,76.854,0.877833333333333,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 90,85,100,82.8,0.913733333333333,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 90,90,100,88.12,0.94173,103.119592134361
Medium Heterogeneity,80,Milliseconds,Decile 90,95,100,101.23,0.984376666666667,103.119592134361
Medium Heterogeneity,80,Percent,Decile 0,80,100,635.754,0.814616666666667,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 0,85,100,685.258,0.88047,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 0,90,100,709.146,0.91169,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 0,95,100,770.8,0.971933333333333,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 10,80,100,320.792,0.82603,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 10,85,100,346.312,0.891743333333333,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 10,90,100,358.3,0.920706666666667,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 10,95,100,389.41,0.975366666666667,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 20,80,100,254.296,0.833163333333333,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 20,85,100,273.786,0.895616666666667,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 20,90,100,284.1,0.92527,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 20,95,100,308.906,0.97711,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 30,80,100,177.456,0.84683,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 30,85,100,190.958,0.905356666666667,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 30,90,100,198.04,0.93276,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 30,95,100,215.956,0.979793333333333,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 40,80,100,145.984,0.854146666666667,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 40,85,100,157.112,0.912476666666667,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 40,90,100,163.18,0.938423333333333,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 40,95,100,177.952,0.981603333333333,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 50,80,100,124.366,0.863466666666667,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 50,85,100,133.806,0.91814,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 50,90,100,138.906,0.94287,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 50,95,100,151.66,0.983253333333333,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 60,80,100,109.858,0.867803333333333,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 60,85,100,118.726,0.923783333333333,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 60,90,100,123.164,0.94631,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 60,95,100,134.506,0.984366666666667,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 70,80,100,99.242,0.88465,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 70,85,100,104.646,0.922146666666667,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 70,90,100,109.262,0.94775,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 70,95,100,120.05,0.985936666666667,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 80,80,100,86.64,0.870083333333333,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 80,85,100,96.968,0.945286666666667,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 80,90,100,99.562,0.958796666666667,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 80,95,100,107.048,0.985173333333333,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 90,80,100,80.044,0.88569,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 90,85,100,84.14,0.918346666666667,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 90,90,100,89.646,0.95201,6.74689780215684
Medium Heterogeneity,80,Percent,Decile 90,95,100,99.376,0.990036666666667,6.74689780215684
Medium Heterogeneity,90,Likert,Decile 0,80,100,213.584,0.857276666666667,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 0,85,100,224.046,0.90891,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 0,90,100,230.386,0.934873333333333,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 0,95,100,247.27,0.981713333333333,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 10,80,100,172.598,0.86975,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 10,85,100,180.658,0.91618,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 10,90,100,185.778,0.940473333333333,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 10,95,100,199.558,0.983696666666667,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 20,80,100,156.426,0.873046666666667,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 20,85,100,164.122,0.921033333333333,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 20,90,100,168.722,0.94373,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 20,95,100,181.23,0.984486666666667,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 30,80,100,142.284,0.87638,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 30,85,100,149.522,0.92395,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 30,90,100,153.956,0.94684,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 30,95,100,165.286,0.98574,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 40,80,100,129.522,0.879896666666667,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 40,85,100,136.784,0.930526666666667,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 40,90,100,140.556,0.950883333333333,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 40,95,100,150.488,0.985766666666667,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 50,80,100,120.226,0.895446666666667,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 50,85,100,124.302,0.925156666666667,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 50,90,100,128.344,0.948493333333333,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 50,95,100,139.01,0.98797,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 60,80,100,112.946,0.898766666666667,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 60,85,100,119.046,0.943403333333333,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 60,90,100,121.198,0.955393333333333,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 60,95,100,129.692,0.986466666666667,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 70,80,100,102.382,0.869473333333333,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 70,85,100,110.768,0.93577,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 70,90,100,115.556,0.963716666666667,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 70,95,100,122.044,0.988323333333333,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 80,80,100,99.9,0.909123333333333,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 80,85,100,101.758,0.923956666666667,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 80,90,100,105.266,0.94597,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 80,95,100,116.732,0.990673333333333,0.235110124971208
Medium Heterogeneity,90,Likert,Decile 90,80,100,96.164,0.932463333333333,0.235110124971208
